,event,eta,phi,PT,jmass,ntrk,btag,hadem
289,2016,0.826,2.412,1903.19,0.0,0.0,0.0,0.0
290,2018,-0.255,2.646,218.56,0.0,0.0,0.0,0.0
291,2026,0.067,-2.675,2303.79,0.0,0.0,0.0,0.0
292,2026,-0.253,1.522,45.89,0.0,0.0,0.0,0.0
293,2026,-0.627,2.513,11.58,0.0,0.0,0.0,0.0
294,2034,1.629,-0.583,267.79,0.0,0.0,0.0,0.0
295,2039,-1.167,2.059,963.0,0.0,0.0,0.0,0.0
296,2040,-0.618,-1.644,3213.72,0.0,0.0,0.0,0.0
297,2046,-0.252,1.5,16.93,0.0,0.0,0.0,0.0
298,2047,-1.011,0.805,2480.48,0.0,0.0,0.0,0.0
299,2055,-1.251,-0.735,36.11,0.0,0.0,0.0,0.0
300,2063,0.111,-2.781,61.93,0.0,0.0,0.0,0.0
301,2077,1.609,0.891,119.03,0.0,0.0,0.0,0.0
302,2088,-0.291,3.093,1538.58,0.0,0.0,0.0,0.0
303,2090,0.189,-2.862,2124.48,0.0,0.0,0.0,0.0
304,2091,-0.077,-2.179,2294.53,0.0,0.0,0.0,0.0
305,2095,-1.044,2.552,1613.59,0.0,0.0,0.0,0.0
306,2101,0.513,1.952,143.6,0.0,0.0,0.0,0.0
307,2106,0.854,-2.075,1297.64,0.0,0.0,0.0,0.0
308,2112,-1.238,1.863,40.26,0.0,0.0,0.0,0.0
309,2121,-0.539,-0.788,807.33,0.0,0.0,0.0,0.0
310,2129,-0.229,-0.745,4116.97,0.0,0.0,0.0,0.0
311,2135,-0.723,1.628,1518.82,0.0,0.0,0.0,0.0
312,2137,0.16,1.136,81.93,0.0,0.0,0.0,0.0
313,2140,0.752,-2.228,1491.3,0.0,0.0,0.0,0.0
314,2145,1.583,-1.229,909.86,0.0,0.0,0.0,0.0
315,2152,-0.12,-2.592,914.07,0.0,0.0,0.0,0.0
316,2153,0.759,0.634,1908.08,0.0,0.0,0.0,0.0
317,2161,-0.507,-0.29,71.99,0.0,0.0,0.0,0.0
318,2169,-0.347,-1.227,2348.86,0.0,0.0,0.0,0.0
319,2183,0.817,1.787,194.11,0.0,0.0,0.0,0.0
320,2200,0.596,2.17,41.42,0.0,0.0,0.0,0.0
321,2201,0.3,-0.558,3029.61,0.0,0.0,0.0,0.0
322,2202,1.225,-3.135,934.1,0.0,0.0,0.0,0.0
323,2204,1.332,-2.215,216.73,0.0,0.0,0.0,0.0
324,2205,-0.21,-1.25,891.63,0.0,0.0,0.0,0.0
325,2215,-0.519,-1.857,718.95,0.0,0.0,0.0,0.0
326,2235,-1.661,-2.528,740.79,0.0,0.0,0.0,0.0
327,2254,1.023,0.514,91.08,0.0,0.0,0.0,0.0
328,2267,-0.006,1.684,1991.08,0.0,0.0,0.0,0.0
329,2280,2.188,-0.876,354.63,0.0,0.0,0.0,0.0
330,2328,1.376,0.18,59.99,0.0,0.0,0.0,0.0
331,2335,-0.553,0.478,1825.33,0.0,0.0,0.0,0.0
332,2338,-0.948,-2.293,3307.14,0.0,0.0,0.0,0.0
333,2356,-0.105,1.86,2837.39,0.0,0.0,0.0,0.0
334,2356,-0.411,-3.14,29.53,0.0,0.0,0.0,0.0
335,2364,-0.322,-1.888,1094.83,0.0,0.0,0.0,0.0
336,2377,0.858,2.782,1395.19,0.0,0.0,0.0,0.0
337,2379,0.255,0.989,1003.13,0.0,0.0,0.0,0.0
338,2385,-0.215,-2.653,960.78,0.0,0.0,0.0,0.0
339,2406,0.201,-0.085,2599.22,0.0,0.0,0.0,0.0
340,2407,0.619,2.952,62.09,0.0,0.0,0.0,0.0
341,2409,-0.697,0.473,4098.21,0.0,0.0,0.0,0.0
342,2415,-0.992,2.266,812.35,0.0,0.0,0.0,0.0
343,2419,0.116,-2.191,139.61,0.0,0.0,0.0,0.0
344,2430,-0.403,2.694,3032.16,0.0,0.0,0.0,0.0
345,2432,-0.35,-0.659,1979.15,0.0,0.0,0.0,0.0
346,2447,0.929,-2.446,1031.68,0.0,0.0,0.0,0.0
347,2456,-0.933,0.72,1498.11,0.0,0.0,0.0,0.0
348,2467,0.901,-0.046,493.56,0.0,0.0,0.0,0.0
349,2475,-0.684,-1.168,2301.4,0.0,0.0,0.0,0.0
350,2476,0.356,2.218,19.38,0.0,0.0,0.0,0.0
351,2490,-1.539,-1.496,218.59,0.0,0.0,0.0,0.0
352,2498,-0.494,2.936,2126.94,0.0,0.0,0.0,0.0
353,2500,1.013,-0.468,412.0,0.0,0.0,0.0,0.0
354,2504,0.154,-1.017,1952.44,0.0,0.0,0.0,0.0
355,2506,-0.893,-0.681,39.74,0.0,0.0,0.0,0.0
356,2520,0.746,0.143,1141.33,0.0,0.0,0.0,0.0
357,2521,-0.835,0.105,2095.37,0.0,0.0,0.0,0.0
358,2525,1.14,1.644,2649.15,0.0,0.0,0.0,0.0
359,2561,1.255,-0.407,121.99,0.0,0.0,0.0,0.0
360,2571,0.482,-0.782,17.27,0.0,0.0,0.0,0.0
361,2572,1.372,-1.016,614.09,0.0,0.0,0.0,0.0
362,2575,-0.622,2.929,2518.96,0.0,0.0,0.0,0.0
363,2575,0.841,-0.113,1496.82,0.0,0.0,0.0,0.0
364,2617,-1.618,1.452,811.41,0.0,0.0,0.0,0.0
365,2625,-1.303,-3.066,20.61,0.0,0.0,0.0,0.0
366,2635,-0.433,1.315,1401.15,0.0,0.0,0.0,0.0
367,2640,0.144,2.079,2609.32,0.0,0.0,0.0,0.0
368,2640,-1.384,2.359,647.17,0.0,0.0,0.0,0.0
369,2645,-0.227,-1.791,103.42,0.0,0.0,0.0,0.0
370,2647,-0.663,1.253,48.49,0.0,0.0,0.0,0.0
371,2651,-0.593,-2.113,19.84,0.0,0.0,0.0,0.0
372,2652,-0.043,-1.403,1601.46,0.0,0.0,0.0,0.0
373,2671,0.42,0.592,11.99,0.0,0.0,0.0,0.0
374,2672,0.979,1.348,403.78,0.0,0.0,0.0,0.0
375,2690,-1.671,-0.505,14.99,0.0,0.0,0.0,0.0
376,2692,1.626,-0.543,34.17,0.0,0.0,0.0,0.0
377,2695,0.192,-0.78,2014.24,0.0,0.0,0.0,0.0
378,2696,0.922,0.284,2251.38,0.0,0.0,0.0,0.0
379,2699,-0.817,-0.756,204.4,0.0,0.0,0.0,0.0
380,2704,0.008,0.912,304.39,0.0,0.0,0.0,0.0
381,2722,0.288,1.472,27.35,0.0,0.0,0.0,0.0
382,2732,0.231,-0.071,12.33,0.0,0.0,0.0,0.0
383,2736,-0.908,-0.916,1092.9,0.0,0.0,0.0,0.0
384,2742,-0.202,0.852,1367.75,0.0,0.0,0.0,0.0
385,2748,-2.358,2.217,192.59,0.0,0.0,0.0,0.0
386,2748,1.479,0.379,11.07,0.0,0.0,0.0,0.0
387,2760,0.123,1.925,2302.06,0.0,0.0,0.0,0.0
388,2764,0.417,-0.651,1820.91,0.0,0.0,0.0,0.0
389,2771,0.3,-0.426,1969.73,0.0,0.0,0.0,0.0
390,2774,-0.036,2.016,13.75,0.0,0.0,0.0,0.0
391,2775,0.334,0.214,1932.61,0.0,0.0,0.0,0.0
392,2780,0.97,-1.567,1574.03,0.0,0.0,0.0,0.0
393,2800,-0.496,0.015,44.15,0.0,0.0,0.0,0.0
394,2801,1.325,0.592,70.88,0.0,0.0,0.0,0.0
395,2806,-0.524,2.306,2077.42,0.0,0.0,0.0,0.0
396,2806,-1.713,-0.318,12.67,0.0,0.0,0.0,0.0
397,2807,-0.429,-0.425,982.88,0.0,0.0,0.0,0.0
398,2807,-0.464,2.339,99.34,0.0,0.0,0.0,0.0
399,2809,0.104,-0.02,103.54,0.0,0.0,0.0,0.0
400,2811,-1.406,-0.968,94.46,0.0,0.0,0.0,0.0
401,2816,-1.407,0.649,409.66,0.0,0.0,0.0,0.0
402,2818,-0.532,0.168,1388.23,0.0,0.0,0.0,0.0
403,2823,-0.325,0.805,3234.67,0.0,0.0,0.0,0.0
404,2828,-0.188,1.986,3405.99,0.0,0.0,0.0,0.0
405,2830,-0.922,2.821,74.76,0.0,0.0,0.0,0.0
406,2835,0.644,0.529,1255.94,0.0,0.0,0.0,0.0
407,2841,-0.866,-2.853,17.86,0.0,0.0,0.0,0.0
