,event,eta,phi,PT,jmass,ntrk,btag,hadem
1507,9414,2.043,-2.53,20.22,0.11,-1.0,2.0,21.18
1508,9420,1.643,-1.228,50.04,0.11,1.0,3.0,50.02
1509,9424,-0.508,0.494,16.86,0.11,-1.0,3.0,21.16
1510,9437,1.841,-1.144,121.71,0.11,1.0,4.0,126.02
1511,9438,0.835,-3.062,87.76,0.11,1.0,3.0,90.0
1512,9440,-1.931,-0.167,91.79,0.11,1.0,5.0,105.13
1513,9447,0.612,0.245,13.13,0.11,1.0,4.0,13.0
1514,9452,-0.797,2.842,39.0,0.11,1.0,4.0,42.03
1515,9459,-1.255,-2.291,30.13,0.11,-1.0,4.0,30.0
1516,9462,-1.327,-2.297,67.67,0.11,1.0,3.0,68.0
1517,9464,0.387,0.972,80.48,0.11,1.0,6.0,86.12
1518,9472,-0.842,-0.29,31.55,0.11,-1.0,4.0,32.0
1519,9473,-1.773,2.662,27.22,0.11,1.0,2.0,28.02
1520,9481,-0.413,-2.269,34.74,0.11,-1.0,4.0,35.0
1521,9484,1.037,1.772,20.16,0.11,-1.0,4.0,20.0
1522,9486,-0.501,-0.849,15.69,0.11,-1.0,2.0,16.0
1523,9494,-1.773,-1.838,160.36,0.11,-1.0,3.0,160.06
1524,9513,-0.129,0.031,106.69,0.11,-1.0,3.0,108.02
1525,9516,-0.892,-2.374,31.19,0.11,1.0,2.0,31.0
1526,9521,1.607,2.57,22.91,0.11,1.0,4.0,23.08
1527,9524,-0.067,-1.344,31.86,0.11,1.0,4.0,33.0
1528,9529,-2.013,-1.312,27.25,0.11,1.0,6.0,27.0
1529,9529,0.483,0.551,18.07,0.11,-1.0,4.0,18.0
1530,9536,0.099,-0.343,95.81,0.11,-1.0,3.0,99.0
1531,9550,1.367,-1.687,110.33,0.11,1.0,3.0,110.01
1532,9550,0.297,0.378,67.38,0.11,-1.0,4.0,67.0
1533,9563,1.896,0.359,70.31,0.11,-1.0,3.0,74.09
1534,9570,1.547,1.971,47.91,0.11,1.0,3.0,48.05
1535,9574,1.577,-0.586,135.73,0.11,-1.0,3.0,136.02
1536,9583,-0.646,2.907,67.9,0.11,-1.0,5.0,68.0
1537,9585,0.806,2.604,82.52,0.11,-1.0,5.0,83.02
1538,9594,-1.216,-0.423,17.04,0.11,-1.0,3.0,17.0
1539,9596,-0.212,-0.008,12.25,0.11,-1.0,5.0,13.0
1540,9601,1.316,-0.878,81.59,0.11,-1.0,3.0,82.0
1541,9608,-0.833,2.1,42.09,0.11,-1.0,5.0,48.15
1542,9615,-1.108,2.549,50.46,0.11,-1.0,3.0,50.0
1543,9619,0.753,-0.902,21.7,0.11,-1.0,5.0,25.11
1544,9625,1.326,-0.346,114.7,0.11,-1.0,3.0,115.03
1545,9628,-2.041,0.121,52.91,0.11,1.0,4.0,54.0
1546,9631,1.347,1.351,116.17,0.11,1.0,3.0,116.0
1547,9635,0.388,-1.831,46.66,0.11,-1.0,2.0,47.0
1548,9654,-0.091,-1.808,51.02,0.11,1.0,6.0,51.12
1549,9656,0.263,0.258,13.36,0.11,1.0,5.0,15.0
1550,9659,0.525,-0.709,91.6,0.11,-1.0,7.0,92.0
1551,9665,0.186,2.216,39.97,0.11,-1.0,5.0,41.0
1552,9668,-0.347,-2.528,33.51,0.11,-1.0,2.0,34.0
1553,9671,0.622,0.391,16.15,0.11,-1.0,4.0,16.0
1554,9673,-1.718,-1.621,30.26,0.11,-1.0,3.0,30.07
1555,9680,-0.581,1.963,68.63,0.11,-1.0,2.0,69.0
1556,9690,-0.09,0.805,30.85,0.11,-1.0,2.0,31.04
1557,9698,1.715,-0.447,13.62,0.11,-1.0,3.0,14.0
1558,9714,0.976,-3.072,26.89,0.11,1.0,4.0,27.06
1559,9729,0.244,-0.02,116.98,0.11,1.0,4.0,118.16
1560,9734,-1.257,-0.116,28.19,0.11,1.0,2.0,31.1
1561,9735,-0.051,2.96,46.42,0.11,-1.0,3.0,46.0
1562,9742,-0.806,2.143,42.12,0.11,-1.0,4.0,43.0
1563,9749,1.572,2.991,29.2,0.11,-1.0,2.0,29.0
1564,9755,-0.594,2.203,51.22,0.11,1.0,3.0,52.0
1565,9757,0.683,0.832,51.98,0.11,1.0,4.0,59.1
1566,9763,0.97,2.802,48.38,0.11,-1.0,0.0,48.0
1567,9775,0.265,-2.581,94.92,0.11,-1.0,2.0,96.01
1568,9780,1.973,1.252,36.56,0.11,1.0,3.0,37.1
1569,9786,0.79,-2.174,32.24,0.11,1.0,5.0,32.0
1570,9795,-0.656,-0.611,43.98,0.11,1.0,5.0,53.2
1571,9806,0.781,0.503,89.52,0.11,1.0,3.0,92.0
1572,9808,-0.193,-3.133,26.09,0.11,1.0,4.0,26.08
1573,9811,1.762,0.853,46.17,0.11,-1.0,6.0,47.0
1574,9812,0.636,1.96,70.75,0.11,1.0,4.0,73.02
1575,9816,-0.342,-1.601,30.48,0.11,-1.0,6.0,30.07
1576,9817,1.391,-0.158,50.08,0.11,1.0,3.0,50.02
1577,9821,-1.218,0.393,20.53,0.11,1.0,3.0,21.09
1578,9824,1.044,0.852,44.78,0.11,1.0,3.0,45.2
1579,9834,0.398,0.466,40.62,0.11,1.0,3.0,41.03
1580,9853,1.456,2.324,29.56,0.11,1.0,5.0,30.0
1581,9866,1.442,0.09,76.04,0.11,-1.0,5.0,77.01
1582,9867,-2.033,1.77,12.92,0.11,-1.0,5.0,14.0
1583,9872,-0.434,-2.979,47.17,0.11,-1.0,3.0,48.0
1584,9873,0.299,-0.996,52.6,0.11,1.0,7.0,53.0
1585,9875,1.432,1.986,71.0,0.11,1.0,3.0,73.0
1586,9878,-0.615,-1.786,26.4,0.11,1.0,3.0,26.0
1587,9880,-0.89,1.293,26.14,0.11,1.0,4.0,26.05
1588,9884,-1.113,2.899,65.85,0.11,-1.0,3.0,66.08
1589,9896,0.619,0.411,29.16,0.11,1.0,7.0,30.06
1590,9899,-1.768,-0.331,92.65,0.11,-1.0,7.0,93.01
1591,9912,-0.466,-1.398,22.14,0.11,-1.0,4.0,28.0
1592,9916,0.871,1.158,119.49,0.11,-1.0,4.0,119.01
1593,9923,-0.616,3.026,100.57,0.11,-1.0,4.0,101.0
1594,9924,0.819,-0.163,27.33,0.11,1.0,4.0,27.0
1595,9930,1.476,1.956,39.32,0.11,-1.0,4.0,40.0
1596,9932,0.56,-0.551,66.5,0.11,1.0,4.0,68.02
1597,9940,1.075,2.92,48.13,0.11,1.0,4.0,48.0
1598,9941,0.647,0.796,46.36,0.11,-1.0,4.0,46.0
1599,9943,-1.589,2.205,34.58,0.11,1.0,4.0,35.05
1600,9955,-0.507,-2.773,16.41,0.11,-1.0,6.0,16.0
1601,9956,0.514,3.124,76.3,0.11,-1.0,4.0,79.0
1602,9957,0.373,1.489,70.47,0.11,1.0,4.0,74.08
1603,9957,-0.584,-0.29,36.43,0.11,-1.0,4.0,40.06
1604,9959,0.527,-0.623,91.53,0.11,-1.0,5.0,94.05
1605,9961,-0.936,-2.78,35.39,0.11,-1.0,3.0,35.24
1606,9972,-2.244,0.3,29.98,0.11,-1.0,6.0,30.1
1607,9973,2.231,-1.583,115.06,0.11,1.0,4.0,118.05
1608,9979,-0.133,2.141,45.35,0.11,-1.0,2.0,45.12
1609,9985,-0.851,0.969,61.19,0.11,-1.0,3.0,62.03
1610,9985,-0.458,-2.857,50.18,0.11,1.0,4.0,50.06
1611,9996,0.662,2.068,30.88,0.11,-1.0,3.0,32.0
1612,10003,1.212,2.216,24.71,0.11,-1.0,2.0,25.12
1613,10005,-2.379,2.81,57.82,0.11,1.0,3.0,59.07
1614,10009,0.239,1.89,81.88,0.11,-1.0,4.0,84.0
1615,10017,-0.85,-0.395,61.76,0.11,-1.0,3.0,62.01
1616,10021,0.412,2.685,11.21,0.11,1.0,4.0,13.13
1617,10032,-1.052,-2.907,22.91,0.11,1.0,2.0,24.0
1618,10034,-1.208,1.821,29.8,0.11,-1.0,3.0,36.23
1619,10035,1.002,2.653,98.77,0.11,1.0,3.0,102.08
1620,10041,0.959,-2.236,29.19,0.11,1.0,8.0,32.19
1621,10059,-0.425,-0.681,17.97,0.11,-1.0,3.0,18.13
1622,10088,-1.608,1.104,40.0,0.11,-1.0,5.0,40.02
1623,10095,0.319,1.355,34.28,0.11,1.0,4.0,34.0
1624,10117,-0.155,-2.104,45.9,0.11,1.0,7.0,47.13
1625,10130,0.466,-0.143,28.21,0.11,1.0,6.0,31.24
1626,10144,-0.91,-1.569,35.88,0.11,1.0,2.0,36.11
1627,10159,-1.945,-2.114,125.03,0.11,1.0,6.0,125.05
1628,10159,-1.419,0.812,102.72,0.11,-1.0,5.0,103.0
1629,10165,-0.013,2.964,61.21,0.11,-1.0,4.0,62.0
1630,10168,-0.093,-2.97,50.19,0.11,1.0,5.0,53.0
1631,10168,0.38,-1.302,43.64,0.11,-1.0,4.0,46.12
1632,10174,1.66,1.43,43.3,0.11,-1.0,2.0,43.0
1633,10182,-0.51,-0.527,49.7,0.11,-1.0,3.0,50.0
1634,10188,2.111,1.397,40.27,0.11,-1.0,2.0,40.02
1635,10200,-2.381,-3.003,41.68,0.11,1.0,2.0,42.0
1636,10204,1.054,-0.732,100.13,0.11,-1.0,5.0,103.05
1637,10207,0.17,-2.875,61.02,0.11,1.0,3.0,63.02
1638,10217,1.493,-0.612,21.98,0.11,-1.0,4.0,23.05
1639,10219,0.301,0.377,25.43,0.11,-1.0,4.0,26.0
1640,10221,-1.223,1.321,11.09,0.11,-1.0,6.0,11.0
1641,10223,0.767,2.92,35.32,0.11,-1.0,3.0,35.07
1642,10230,1.083,2.627,11.16,0.11,1.0,5.0,12.11
1643,10238,-0.074,2.465,66.96,0.11,-1.0,2.0,67.0
1644,10240,0.151,-1.83,112.69,0.11,-1.0,3.0,113.0
1645,10242,1.434,-0.943,139.92,0.11,1.0,2.0,140.0
1646,10243,2.072,2.242,13.44,0.11,1.0,3.0,13.23
1647,10247,-1.929,1.9,55.74,0.11,-1.0,2.0,57.0
1648,10248,-0.866,-1.33,74.39,0.11,1.0,3.0,80.03
1649,10264,-0.797,-1.361,61.43,0.11,1.0,3.0,61.0
1650,10264,0.448,2.316,29.74,0.11,-1.0,3.0,31.0
1651,10265,1.11,1.157,42.89,0.11,1.0,3.0,43.0
1652,10276,-1.226,-0.15,60.61,0.11,-1.0,3.0,63.05
1653,10278,0.452,-0.108,29.47,0.11,1.0,2.0,29.0
1654,10284,-0.172,-2.408,57.91,0.11,1.0,4.0,58.07
1655,10288,-0.427,0.084,22.26,0.11,-1.0,4.0,22.0
1656,10302,0.074,-3.117,53.63,0.11,1.0,4.0,54.0
1657,10302,0.773,0.155,52.46,0.11,-1.0,3.0,55.0
1658,10303,0.653,-2.895,31.93,0.11,-1.0,7.0,32.04
1659,10324,0.455,2.498,38.02,0.11,-1.0,6.0,39.0
1660,10329,0.808,0.079,17.21,0.11,1.0,5.0,20.0
1661,10340,0.91,1.442,19.78,0.11,1.0,5.0,20.08
1662,10342,-0.711,2.789,27.39,0.11,-1.0,5.0,28.16
1663,10344,0.473,2.91,28.09,0.11,1.0,3.0,28.0
1664,10354,0.12,0.111,39.32,0.11,1.0,3.0,40.03
1665,10361,1.014,2.868,45.67,0.11,-1.0,4.0,46.0
1666,10365,0.886,2.015,22.29,0.11,1.0,3.0,22.13
1667,10367,0.368,-2.891,174.22,0.11,-1.0,7.0,174.03
1668,10377,0.378,-2.519,37.26,0.11,-1.0,5.0,37.0
1669,10381,2.177,-2.151,20.67,0.11,1.0,5.0,22.17
1670,10382,-2.251,-2.673,84.0,0.11,1.0,2.0,84.05
1671,10399,0.009,2.977,52.3,0.11,-1.0,3.0,52.0
1672,10406,0.206,-2.766,98.78,0.11,1.0,3.0,99.0
1673,10407,0.871,0.666,49.25,0.11,-1.0,7.0,49.2
1674,10414,-0.972,1.527,56.81,0.11,-1.0,6.0,57.0
1675,10416,1.007,-2.421,62.3,0.11,1.0,3.0,62.0
1676,10427,-0.253,0.5,40.92,0.11,1.0,6.0,41.0
1677,10435,0.134,1.606,36.42,0.11,-1.0,8.0,39.03
1678,10448,1.206,2.561,25.77,0.11,-1.0,2.0,26.14
1679,10456,-0.603,-2.291,37.71,0.11,1.0,2.0,38.0
1680,10462,-1.03,-1.668,82.79,0.11,-1.0,3.0,83.0
1681,10466,1.219,2.127,59.97,0.11,-1.0,3.0,60.0
1682,10472,2.333,-1.125,21.8,0.11,-1.0,2.0,22.0
1683,10479,0.011,2.476,73.31,0.11,1.0,3.0,73.05
1684,10480,-1.592,1.795,28.01,0.11,1.0,3.0,29.05
1685,10489,-0.913,1.13,55.78,0.11,1.0,2.0,57.0
1686,10498,-0.568,2.52,52.19,0.11,1.0,3.0,56.15
1687,10502,1.772,0.399,46.35,0.11,1.0,5.0,48.0
1688,10509,0.536,0.739,49.22,0.11,-1.0,4.0,49.05
1689,10512,-1.478,-2.021,74.14,0.11,-1.0,3.0,74.0
1690,10524,-0.948,-1.495,41.29,0.11,1.0,2.0,42.0
1691,10526,-0.563,2.31,25.23,0.11,1.0,2.0,25.04
1692,10530,0.536,-0.322,40.65,0.11,1.0,4.0,41.0
1693,10531,1.415,1.715,14.35,0.11,1.0,2.0,14.0
1694,10534,-1.508,-1.333,44.17,0.11,-1.0,2.0,45.0
1695,10535,0.69,1.555,54.55,0.11,-1.0,3.0,55.0
1696,10536,-0.257,-2.47,29.72,0.11,-1.0,3.0,30.0
1697,10550,-1.996,2.49,114.85,0.11,1.0,3.0,117.0
1698,10554,0.042,2.47,75.82,0.11,-1.0,6.0,83.05
1699,10559,0.746,-2.944,54.06,0.11,-1.0,5.0,54.04
1700,10561,-1.328,-2.648,37.5,0.11,1.0,3.0,39.11
1701,10585,-0.608,2.109,17.93,0.11,1.0,2.0,18.0
1702,10596,-0.89,-2.995,87.27,0.11,1.0,2.0,87.05
1703,10601,-0.991,-1.993,77.67,0.11,-1.0,6.0,79.02
1704,10606,-0.607,2.888,51.47,0.11,1.0,4.0,67.0
1705,10606,-0.318,2.839,15.49,0.11,-1.0,4.0,67.0
1706,10611,-0.662,1.504,47.26,0.11,1.0,2.0,47.0
1707,10612,1.895,-2.847,42.28,0.11,1.0,3.0,42.02
1708,10623,0.172,-2.969,269.45,0.11,-1.0,5.0,271.0
1709,10637,0.179,-1.372,55.71,0.11,1.0,3.0,56.0
1710,10639,2.338,-1.378,24.48,0.11,-1.0,2.0,24.03
1711,10641,-0.282,1.617,20.84,0.11,1.0,3.0,21.05
1712,10647,1.118,-0.71,28.84,0.11,1.0,3.0,29.0
1713,10657,-1.86,0.637,43.97,0.11,-1.0,4.0,45.17
1714,10665,0.302,-0.327,84.93,0.11,-1.0,4.0,85.0
1715,10669,1.01,-0.774,42.26,0.11,-1.0,5.0,43.0
1716,10671,0.814,1.097,58.67,0.11,1.0,2.0,59.0
1717,10674,-0.519,2.742,69.11,0.11,-1.0,3.0,72.03
1718,10692,-0.738,1.798,155.47,0.11,-1.0,3.0,155.0
1719,10699,-0.728,-1.368,51.16,0.11,1.0,7.0,52.0
1720,10709,-0.694,-2.044,40.96,0.11,-1.0,4.0,43.07
1721,10714,-0.904,0.891,95.54,0.11,1.0,5.0,97.0
1722,10716,-0.435,-2.579,13.92,0.11,-1.0,5.0,15.0
1723,10724,1.043,-1.602,35.93,0.11,-1.0,2.0,37.0
1724,10726,0.687,0.523,123.08,0.11,-1.0,7.0,124.0
1725,10739,-1.74,0.199,103.18,0.11,-1.0,3.0,105.05
1726,10748,-1.477,-2.849,81.77,0.11,1.0,5.0,83.0
1727,10749,-1.233,-0.359,40.18,0.11,1.0,5.0,47.09
1728,10754,-0.302,0.029,134.35,0.11,1.0,3.0,134.0
1729,10755,0.874,-1.662,24.48,0.11,-1.0,2.0,26.13
1730,10759,0.381,1.635,40.52,0.11,1.0,5.0,49.0
1731,10761,0.744,2.103,77.1,0.11,-1.0,2.0,77.03
1732,10764,1.667,-2.594,29.15,0.11,-1.0,6.0,29.0
1733,10767,-1.148,2.28,28.31,0.11,-1.0,2.0,28.05
1734,10771,0.385,3.134,81.08,0.11,-1.0,3.0,81.0
1735,10772,-0.937,2.023,78.88,0.11,-1.0,7.0,80.0
1736,10776,0.646,-1.971,75.33,0.11,-1.0,4.0,75.0
1737,10819,0.703,-0.8,41.06,0.11,1.0,3.0,41.0
1738,10826,0.675,-0.443,72.52,0.11,1.0,3.0,82.05
1739,10852,1.178,0.968,11.04,0.11,1.0,4.0,11.18
1740,10853,-2.371,3.13,39.22,0.11,-1.0,4.0,39.0
1741,10864,-2.275,-2.567,25.83,0.11,1.0,3.0,27.08
1742,10866,-1.297,-2.502,60.45,0.11,-1.0,3.0,76.03
1743,10870,1.539,-0.259,85.66,0.11,-1.0,3.0,86.02
1744,10871,1.608,2.404,16.97,0.11,-1.0,3.0,17.24
1745,10873,1.009,-1.686,22.18,0.11,-1.0,5.0,22.0
1746,10876,-0.22,-0.761,125.59,0.11,1.0,4.0,127.0
1747,10898,0.3,0.221,25.21,0.11,-1.0,2.0,25.0
1748,10912,1.353,2.407,19.34,0.11,-1.0,3.0,20.0
1749,10917,-1.581,2.37,76.88,0.11,-1.0,5.0,78.01
1750,10919,0.882,0.558,14.35,0.11,-1.0,2.0,14.13
1751,10922,2.192,2.394,30.56,0.11,-1.0,4.0,31.02
1752,10933,0.319,-1.943,73.07,0.11,1.0,5.0,75.0
1753,10937,-0.044,-0.707,85.27,0.11,1.0,2.0,85.0
1754,10940,0.75,-0.501,21.04,0.11,1.0,4.0,23.0
1755,10949,0.634,1.131,36.75,0.11,1.0,4.0,38.09
1756,10959,1.471,1.586,14.93,0.11,1.0,4.0,15.0
1757,10978,2.139,2.572,22.7,0.11,-1.0,4.0,23.0
1758,10981,-0.75,-0.805,15.01,0.11,-1.0,2.0,15.06
1759,10983,0.12,-1.588,28.21,0.11,-1.0,6.0,29.0
1760,10992,-0.662,0.61,50.83,0.11,1.0,2.0,51.0
1761,11005,0.385,2.573,45.2,0.11,1.0,3.0,45.0
1762,11011,-0.538,-2.116,120.33,0.11,-1.0,2.0,121.01
1763,11016,-0.857,0.85,217.03,0.11,-1.0,5.0,218.05
1764,11019,-0.414,-1.69,69.78,0.11,1.0,4.0,70.0
1765,11031,2.236,-2.805,12.8,0.11,-1.0,5.0,13.13
1766,11038,-1.399,2.904,42.4,0.11,-1.0,4.0,52.25
1767,11045,-0.831,2.062,20.83,0.11,-1.0,4.0,21.0
1768,11045,-1.187,0.261,19.71,0.11,1.0,5.0,20.0
1769,11049,0.311,-1.088,66.07,0.11,-1.0,3.0,67.0
1770,11052,-0.942,2.28,140.81,0.11,1.0,3.0,142.01
1771,11054,1.421,-2.252,17.43,0.11,-1.0,4.0,17.0
1772,11057,-0.007,0.594,34.84,0.11,1.0,3.0,35.0
1773,11058,1.488,0.95,58.18,0.11,1.0,2.0,58.0
1774,11065,-1.179,2.244,137.21,0.11,1.0,2.0,138.0
1775,11068,0.185,2.605,58.83,0.11,1.0,5.0,59.0
1776,11069,1.101,-1.425,39.52,0.11,1.0,2.0,41.09
1777,11083,-1.148,-2.121,55.22,0.11,-1.0,3.0,55.05
1778,11087,0.217,1.475,29.12,0.11,-1.0,3.0,31.0
1779,11122,-0.83,-0.71,88.67,0.11,-1.0,3.0,89.02
1780,11122,0.122,-3.076,77.27,0.11,1.0,5.0,77.0
1781,11129,-1.011,-2.962,62.85,0.11,1.0,2.0,63.0
1782,11133,-0.076,-1.896,33.39,0.11,1.0,2.0,34.0
1783,11137,0.143,-0.211,61.27,0.11,1.0,4.0,62.02
1784,11148,2.237,-2.347,35.9,0.11,-1.0,2.0,36.0
1785,11151,-1.183,0.422,27.68,0.11,1.0,2.0,28.09
1786,11166,0.106,2.394,33.02,0.11,-1.0,4.0,33.04
1787,11175,0.562,2.885,106.77,0.11,-1.0,3.0,108.0
1788,11176,-0.132,-2.291,26.54,0.11,1.0,2.0,27.0
1789,11177,0.531,-2.921,31.81,0.11,1.0,4.0,32.23
1790,11177,1.759,-0.061,17.94,0.11,-1.0,3.0,20.2
1791,11178,-0.1,-0.454,106.4,0.11,1.0,6.0,109.07
1792,11180,-0.353,-2.339,54.74,0.11,1.0,3.0,56.07
1793,11185,0.149,-2.302,25.46,0.11,1.0,3.0,26.0
1794,11188,0.234,1.121,28.98,0.11,1.0,6.0,31.09
1795,11199,-0.321,1.72,39.33,0.11,-1.0,3.0,39.0
1796,11213,-1.671,-2.899,41.76,0.11,1.0,4.0,42.0
1797,11216,-1.204,-1.363,45.5,0.11,-1.0,4.0,47.0
1798,11222,0.653,-3.118,87.08,0.11,1.0,3.0,89.08
1799,11229,1.392,-0.35,26.46,0.11,-1.0,4.0,31.17
1800,11232,1.056,1.071,43.43,0.11,-1.0,2.0,43.0
1801,11239,0.766,0.482,63.57,0.11,-1.0,2.0,65.0
1802,11260,1.024,-1.802,63.2,0.11,-1.0,3.0,63.05
1803,11272,1.583,-0.092,38.42,0.11,-1.0,4.0,38.04
1804,11282,-2.019,-1.268,89.9,0.11,-1.0,5.0,90.01
1805,11289,1.388,-2.457,44.8,0.11,1.0,3.0,45.05
1806,11297,0.633,2.655,101.67,0.11,-1.0,3.0,102.01
1807,11299,-0.623,2.496,90.79,0.11,-1.0,3.0,91.0
1808,11303,-0.545,-2.127,133.18,0.11,1.0,5.0,133.0
1809,11305,-1.173,-2.968,31.88,0.11,1.0,3.0,32.0
1810,11310,-2.337,-0.512,161.36,0.11,-1.0,6.0,162.02
1811,11321,1.934,0.982,25.92,0.11,1.0,4.0,27.05
1812,11322,-1.921,-0.979,15.22,0.11,-1.0,4.0,16.0
1813,11332,1.384,-0.65,35.79,0.11,-1.0,2.0,37.0
1814,11346,0.021,0.197,57.48,0.11,-1.0,3.0,58.1
1815,11348,-1.615,-0.757,17.63,0.11,-1.0,3.0,18.11
1816,11351,-0.801,-2.572,104.77,0.11,1.0,4.0,105.0
1817,11364,1.504,0.827,24.83,0.11,1.0,6.0,25.0
1818,11367,0.865,2.086,77.89,0.11,-1.0,5.0,78.02
1819,11369,0.866,-0.125,45.99,0.11,1.0,4.0,46.0
1820,11388,-0.358,-2.364,43.22,0.11,1.0,5.0,52.08
1821,11400,-0.758,-2.604,17.97,0.11,1.0,3.0,20.0
1822,11403,1.554,2.953,31.7,0.11,1.0,4.0,32.0
1823,11414,0.967,2.385,45.18,0.11,1.0,2.0,45.0
1824,11419,0.012,-1.13,11.13,0.11,-1.0,5.0,11.0
1825,11437,-1.392,2.45,37.15,0.11,1.0,3.0,41.0
1826,11438,2.244,2.708,17.85,0.11,1.0,3.0,21.12
1827,11455,0.648,0.312,49.43,0.11,1.0,3.0,49.0
1828,11460,0.948,-2.728,25.81,0.11,1.0,3.0,26.0
1829,11460,1.269,1.179,12.91,0.11,-1.0,3.0,13.0
1830,11472,-0.649,-2.548,63.32,0.11,1.0,3.0,63.02
1831,11475,1.202,-1.964,70.76,0.11,1.0,2.0,71.0
1832,11479,1.876,-2.762,18.97,0.11,-1.0,3.0,19.0
1833,11496,-1.347,2.465,19.81,0.11,-1.0,3.0,21.0
1834,11498,1.348,-1.99,32.06,0.11,1.0,5.0,32.18
1835,11507,0.555,1.182,152.59,0.11,-1.0,5.0,153.0
1836,11520,1.15,-1.472,52.29,0.11,1.0,4.0,52.02
1837,11521,0.15,-1.485,38.15,0.11,-1.0,6.0,43.04
1838,11525,1.225,-0.446,20.25,0.11,-1.0,4.0,20.0
1839,11528,0.775,-2.122,43.6,0.11,-1.0,7.0,44.05
1840,11529,0.692,1.295,15.95,0.11,-1.0,2.0,16.0
1841,11535,-1.421,-2.139,40.07,0.11,1.0,3.0,41.04
1842,11536,-1.009,-0.852,33.52,0.11,-1.0,3.0,34.0
1843,11546,-0.223,0.715,73.14,0.11,1.0,2.0,76.03
1844,11549,0.078,-1.213,19.26,0.11,-1.0,7.0,20.0
1845,11551,0.597,-2.918,27.3,0.11,-1.0,4.0,31.0
1846,11555,-1.582,-1.71,48.25,0.11,1.0,3.0,48.0
1847,11558,-0.562,-1.791,41.79,0.11,-1.0,2.0,42.02
1848,11561,1.982,-1.58,39.93,0.11,1.0,6.0,43.24
1849,11564,1.509,-2.303,45.82,0.11,1.0,2.0,46.0
1850,11565,0.715,0.025,31.01,0.11,-1.0,4.0,31.0
1851,11567,-0.506,-2.373,90.11,0.11,1.0,3.0,90.0
1852,11569,-0.233,-1.211,46.75,0.11,-1.0,3.0,47.0
1853,11575,-0.454,-1.777,84.92,0.11,1.0,4.0,86.0
1854,11580,1.856,0.803,11.74,0.11,1.0,4.0,12.0
1855,11584,2.33,-0.947,36.37,0.11,1.0,3.0,36.01
1856,11598,-1.586,2.945,15.99,0.11,-1.0,3.0,18.0
1857,11600,-1.892,-3.103,53.63,0.11,-1.0,5.0,54.02
1858,11611,1.443,0.561,79.19,0.11,-1.0,6.0,93.22
1859,11621,0.307,-2.116,80.6,0.11,1.0,3.0,82.17
1860,11623,-0.585,-2.778,23.95,0.11,-1.0,5.0,29.0
1861,11627,0.337,-1.041,78.86,0.11,1.0,7.0,81.04
1862,11631,1.193,-3.022,44.81,0.11,1.0,4.0,45.0
1863,11632,0.619,-1.355,94.84,0.11,1.0,4.0,95.01
1864,11644,0.892,1.824,26.71,0.11,-1.0,6.0,31.06
1865,11648,-0.253,1.706,54.38,0.11,1.0,4.0,54.0
1866,11656,1.288,-1.788,39.7,0.11,1.0,2.0,40.12
1867,11663,-0.739,1.972,42.77,0.11,-1.0,3.0,45.02
1868,11667,1.04,-1.101,35.09,0.11,-1.0,5.0,38.0
1869,11675,-0.584,-1.724,45.52,0.11,-1.0,5.0,46.0
1870,11679,0.002,1.712,23.46,0.11,-1.0,3.0,23.2
1871,11698,1.81,-3.05,28.2,0.11,1.0,4.0,30.16
1872,11698,1.378,-1.185,27.41,0.11,-1.0,3.0,27.0
1873,11699,-0.275,-0.35,19.04,0.11,-1.0,2.0,19.0
1874,11703,-2.104,-0.128,71.41,0.11,1.0,2.0,71.02
1875,11711,0.884,0.138,61.31,0.11,1.0,5.0,62.03
1876,11719,-0.002,2.577,59.23,0.11,1.0,2.0,59.0
1877,11726,-0.639,0.724,93.18,0.11,-1.0,6.0,105.2
1878,11732,-1.824,-1.796,116.98,0.11,-1.0,2.0,117.0
1879,11736,-0.076,-0.387,140.64,0.11,-1.0,5.0,141.0
1880,11740,1.184,-0.317,31.11,0.11,-1.0,2.0,31.03
1881,11741,0.375,0.07,40.01,0.11,1.0,5.0,43.0
1882,11751,1.204,2.887,84.28,0.11,-1.0,3.0,85.0
1883,11773,1.062,-1.629,21.26,0.11,1.0,3.0,21.07
1884,11777,-0.659,2.108,46.44,0.11,-1.0,3.0,48.15
1885,11778,-0.28,3.078,58.21,0.11,-1.0,3.0,58.0
1886,11781,0.859,-2.417,85.99,0.11,-1.0,3.0,86.0
1887,11783,0.012,-1.755,48.53,0.11,-1.0,6.0,51.0
1888,11784,0.617,2.052,34.52,0.11,1.0,2.0,35.11
1889,11803,1.379,-2.983,38.68,0.11,1.0,4.0,41.0
1890,11814,-0.227,-0.6,50.35,0.11,-1.0,5.0,50.02
1891,11817,-0.977,-1.077,108.34,0.11,-1.0,4.0,108.2
1892,11832,0.862,1.648,48.25,0.11,-1.0,2.0,51.03
1893,11839,0.735,1.991,233.93,0.11,1.0,5.0,242.02
1894,11850,1.783,-2.507,17.04,0.11,1.0,2.0,19.15
1895,11851,-0.196,1.063,13.59,0.11,-1.0,5.0,14.0
1896,11863,0.086,-0.081,115.61,0.11,-1.0,4.0,116.0
1897,11898,-0.022,0.028,18.36,0.11,-1.0,2.0,22.05
1898,11899,0.649,-1.725,58.8,0.11,-1.0,4.0,63.3
1899,11906,1.247,-0.693,31.04,0.11,-1.0,4.0,31.18
