,event,eta,phi,PT,jmass,ntrk,btag,hadem
17239,8115,0.703,0.368,592.12,167.2,1.0,0.0,0.15
17240,8116,0.542,-1.662,26.06,4.9,1.0,0.0,0.73
17241,8117,-0.754,2.034,346.21,41.25,1.0,0.0,1.81
17242,8120,1.319,-2.747,24.94,0.16,-1.0,0.0,999.9
17243,8124,-0.202,2.558,35.12,6.06,-1.0,0.0,2.71
17244,8137,0.985,-2.667,92.62,9.53,1.0,0.0,0.0
17245,8145,-0.908,0.588,44.54,14.31,1.0,0.0,1.47
17246,8146,0.709,-2.221,387.19,67.28,-1.0,0.0,0.06
17247,8147,-1.041,-0.865,90.71,2.58,-1.0,0.0,3.79
17248,8148,0.132,-1.975,67.96,8.39,1.0,0.0,3.61
17249,8154,-0.872,-2.27,436.14,70.54,1.0,0.0,1.76
17250,8155,1.375,-0.987,392.63,96.19,1.0,0.0,0.24
17251,8159,-0.628,-1.103,470.65,103.17,1.0,0.0,0.53
17252,8167,1.345,-0.376,28.51,2.0,1.0,0.0,999.9
17253,8169,0.512,0.168,29.26,0.95,1.0,0.0,0.0
17254,8174,1.745,2.665,73.36,7.35,1.0,0.0,0.0
17255,8176,-0.989,0.774,187.93,11.16,-1.0,0.0,1.93
17256,8184,-0.024,2.784,260.83,63.94,1.0,0.0,0.07
17257,8185,0.451,1.329,374.93,38.36,-1.0,0.0,0.0
17258,8192,-1.767,0.889,299.71,18.8,-1.0,0.0,0.0
17259,8194,0.122,2.51,484.08,86.66,-1.0,0.0,2.98
17260,8203,-0.951,-1.798,351.01,59.48,1.0,0.0,1.61
17261,8208,0.961,-0.91,364.39,38.66,-1.0,0.0,0.17
