,event,eta,phi,PT,jmass,ntrk,btag,hadem
184,6142,0.246,-0.376,28.49,0.0,0.0,0.0,0.0
185,6149,1.7,1.576,21.18,0.0,0.0,0.0,0.0
186,6177,-0.644,1.59,34.72,0.0,0.0,0.0,0.0
187,6215,-0.843,-2.234,19.18,0.0,0.0,0.0,0.0
188,6230,0.765,0.989,10.91,0.0,0.0,0.0,0.0
189,6236,0.801,-1.394,97.25,0.0,0.0,0.0,0.0
190,6246,-2.19,-1.092,21.59,0.0,0.0,0.0,0.0
191,6380,0.469,2.193,21.77,0.0,0.0,0.0,0.0
192,6383,-1.389,2.655,20.79,0.0,0.0,0.0,0.0
193,6403,-1.137,-2.661,11.67,0.0,0.0,0.0,0.0
194,6404,-1.906,-1.355,21.06,0.0,0.0,0.0,0.0
195,6417,-2.305,0.156,45.06,0.0,0.0,0.0,0.0
196,6437,-0.774,-0.936,29.19,0.0,0.0,0.0,0.0
197,6472,1.72,0.646,46.26,0.0,0.0,0.0,0.0
198,6485,2.169,2.713,64.75,0.0,0.0,0.0,0.0
199,6500,2.377,2.02,12.09,0.0,0.0,0.0,0.0
200,6537,-0.503,-0.24,17.06,0.0,0.0,0.0,0.0
201,6559,-0.537,2.011,33.98,0.0,0.0,0.0,0.0
202,6566,-1.928,-0.094,42.35,0.0,0.0,0.0,0.0
203,6581,-0.775,-0.095,10.15,0.0,0.0,0.0,0.0
204,6585,1.297,-2.494,32.06,0.0,0.0,0.0,0.0
205,6623,-0.902,0.953,86.12,0.0,0.0,0.0,0.0
206,6650,-1.046,-2.259,36.39,0.0,0.0,0.0,0.0
207,6668,1.017,1.657,16.99,0.0,0.0,0.0,0.0
208,6672,2.287,-1.078,22.38,0.0,0.0,0.0,0.0
209,6725,-0.276,0.68,12.97,0.0,0.0,0.0,0.0
210,6779,-1.098,-2.841,13.93,0.0,0.0,0.0,0.0
211,6783,0.208,-2.002,47.18,0.0,0.0,0.0,0.0
212,6794,-0.361,-0.407,18.79,0.0,0.0,0.0,0.0
213,6805,-0.755,-1.785,21.43,0.0,0.0,0.0,0.0
214,6812,0.543,-0.333,59.05,0.0,0.0,0.0,0.0
215,6881,1.999,-2.588,30.49,0.0,0.0,0.0,0.0
216,6909,1.808,-2.106,82.89,0.0,0.0,0.0,0.0
217,6924,0.049,-2.047,22.72,0.0,0.0,0.0,0.0
218,6986,0.281,1.028,90.52,0.0,0.0,0.0,0.0
219,6997,1.516,2.127,12.86,0.0,0.0,0.0,0.0
220,7023,0.753,-2.99,18.65,0.0,0.0,0.0,0.0
221,7024,-1.901,-1.582,24.84,0.0,0.0,0.0,0.0
222,7042,0.799,-0.883,32.85,0.0,0.0,0.0,0.0
223,7068,-1.021,-2.619,55.93,0.0,0.0,0.0,0.0
224,7069,-0.298,0.556,35.52,0.0,0.0,0.0,0.0
225,7079,1.55,-2.377,16.66,0.0,0.0,0.0,0.0
226,7087,-0.127,-1.98,15.6,0.0,0.0,0.0,0.0
227,7183,-0.132,0.643,73.92,0.0,0.0,0.0,0.0
228,7206,2.45,0.753,56.77,0.0,0.0,0.0,0.0
229,7287,-0.477,-2.099,14.83,0.0,0.0,0.0,0.0
230,7296,-1.464,-2.891,18.32,0.0,0.0,0.0,0.0
231,7309,-0.482,0.351,117.82,0.0,0.0,0.0,0.0
232,7372,1.52,-1.149,77.27,0.0,0.0,0.0,0.0
233,7416,-0.212,-1.054,34.28,0.0,0.0,0.0,0.0
234,7475,-1.873,-2.766,44.64,0.0,0.0,0.0,0.0
235,7496,-1.714,0.482,41.93,0.0,0.0,0.0,0.0
236,7505,-0.64,0.719,37.26,0.0,0.0,0.0,0.0
237,7514,-2.07,0.826,98.56,0.0,0.0,0.0,0.0
238,7568,0.107,3.087,26.3,0.0,0.0,0.0,0.0
239,7628,-0.504,2.555,29.95,0.0,0.0,0.0,0.0
240,7686,-0.453,3.12,57.26,0.0,0.0,0.0,0.0
241,7687,0.282,1.381,20.93,0.0,0.0,0.0,0.0
242,7872,0.95,1.102,22.98,0.0,0.0,0.0,0.0
243,7877,-0.773,0.323,12.28,0.0,0.0,0.0,0.0
244,7887,-0.265,0.509,85.47,0.0,0.0,0.0,0.0
245,7893,1.345,-0.222,13.32,0.0,0.0,0.0,0.0
246,7910,0.455,1.19,35.77,0.0,0.0,0.0,0.0
247,7944,2.12,1.026,29.82,0.0,0.0,0.0,0.0
248,7983,1.682,-2.019,39.01,0.0,0.0,0.0,0.0
249,8001,0.483,-2.919,21.62,0.0,0.0,0.0,0.0
250,8022,-2.027,-1.984,15.93,0.0,0.0,0.0,0.0
251,8080,-0.225,-1.591,46.07,0.0,0.0,0.0,0.0
252,8108,-1.363,-1.084,25.37,0.0,0.0,0.0,0.0
253,8125,1.102,-0.372,26.0,0.0,0.0,0.0,0.0
254,8132,-0.081,2.771,31.82,0.0,0.0,0.0,0.0
255,8169,0.921,-1.695,29.89,0.0,0.0,0.0,0.0
256,8216,-0.516,0.064,12.03,0.0,0.0,0.0,0.0
257,8221,0.627,-0.524,19.77,0.0,0.0,0.0,0.0
258,8222,-0.707,-1.837,48.4,0.0,0.0,0.0,0.0
259,8258,-0.322,0.139,11.54,0.0,0.0,0.0,0.0
260,8265,-0.59,2.839,39.05,0.0,0.0,0.0,0.0
261,8277,-1.948,2.596,15.51,0.0,0.0,0.0,0.0
262,8342,-1.034,-1.598,26.22,0.0,0.0,0.0,0.0
263,8398,1.564,-1.118,47.39,0.0,0.0,0.0,0.0
264,8497,1.585,0.324,23.72,0.0,0.0,0.0,0.0
265,8557,1.408,0.685,11.2,0.0,0.0,0.0,0.0
266,8559,-0.419,-0.109,13.35,0.0,0.0,0.0,0.0
267,8596,2.475,-1.353,20.21,0.0,0.0,0.0,0.0
268,8615,-0.822,-0.619,143.98,0.0,0.0,0.0,0.0
269,8649,-0.013,1.981,19.18,0.0,0.0,0.0,0.0
270,8650,-0.702,-0.135,11.84,0.0,0.0,0.0,0.0
271,8654,0.466,0.882,19.33,0.0,0.0,0.0,0.0
272,8695,-0.65,-2.228,14.66,0.0,0.0,0.0,0.0
273,8770,-0.361,-0.933,13.55,0.0,0.0,0.0,0.0
274,8770,-1.588,-3.07,12.37,0.0,0.0,0.0,0.0
275,8797,1.069,0.887,10.2,0.0,0.0,0.0,0.0
276,8851,-1.51,-2.107,21.8,0.0,0.0,0.0,0.0
277,8857,-0.033,-3.069,133.77,0.0,0.0,0.0,0.0
278,8857,-1.389,-0.793,34.55,0.0,0.0,0.0,0.0
279,8867,-0.69,-0.417,14.12,0.0,0.0,0.0,0.0
280,8925,-1.24,-3.036,40.05,0.0,0.0,0.0,0.0
281,8933,0.056,2.09,13.17,0.0,0.0,0.0,0.0
282,8948,-0.379,-0.695,33.86,0.0,0.0,0.0,0.0
283,8994,-1.567,-1.52,11.97,0.0,0.0,0.0,0.0
284,9018,-1.51,-2.198,25.96,0.0,0.0,0.0,0.0
285,9027,-0.703,-1.49,21.2,0.0,0.0,0.0,0.0
286,9049,-1.896,0.13,49.81,0.0,0.0,0.0,0.0
