,event,eta,phi,PT,jmass,ntrk,btag,hadem
226,673,1.308,-0.052,14.96,0.11,-1.0,31.0,22.99
227,677,1.978,-2.303,53.47,0.11,1.0,24.0,56.16
228,677,2.396,2.764,25.38,0.11,-1.0,31.0,26.07
229,681,-0.239,3.063,241.27,0.11,1.0,23.0,265.16
230,683,-1.111,-1.437,67.78,0.11,1.0,16.0,71.08
231,683,-2.095,1.181,24.42,0.11,-1.0,38.0,25.19
232,687,-1.591,0.641,52.16,0.11,1.0,20.0,195.99
233,692,0.239,3.01,149.44,0.11,1.0,15.0,154.01
234,696,1.167,1.398,11.07,0.11,1.0,12.0,11.0
235,701,1.482,1.803,88.14,0.11,1.0,22.0,93.02
236,705,1.978,-2.849,54.85,0.11,1.0,19.0,56.1
237,706,0.954,-1.886,209.47,0.11,-1.0,23.0,233.19
238,712,1.04,2.722,198.55,0.11,-1.0,16.0,204.05
239,713,-0.27,-2.044,140.24,0.11,1.0,30.0,152.24
240,714,-1.861,-2.688,36.44,0.11,-1.0,32.0,39.06
241,716,0.869,2.107,45.84,0.11,1.0,10.0,48.04
242,716,1.542,-0.661,26.59,0.11,1.0,27.0,30.1
243,719,2.187,-1.338,22.35,0.11,-1.0,39.0,25.18
244,720,-1.634,-2.794,104.91,0.11,-1.0,15.0,112.21
245,724,0.362,-1.171,236.29,0.11,-1.0,26.0,266.15
246,724,-0.902,0.228,35.95,0.11,-1.0,18.0,37.16
247,728,0.443,2.914,174.23,0.11,-1.0,20.0,179.05
248,728,2.3,3.057,25.88,0.11,-1.0,38.0,27.02
249,730,-1.268,-0.617,82.34,0.11,1.0,23.0,95.31
250,730,1.829,-2.555,71.61,0.11,1.0,26.0,78.11
251,730,0.846,0.855,21.59,0.11,-1.0,25.0,24.71
252,731,1.537,2.002,32.22,0.11,1.0,14.0,34.31
253,735,1.554,0.697,103.83,0.11,1.0,31.0,112.13
254,735,1.024,-2.95,73.96,0.11,-1.0,21.0,75.34
255,736,0.843,-2.303,345.83,0.11,-1.0,36.0,393.25
256,740,1.31,0.358,57.69,0.11,1.0,32.0,64.07
257,740,-1.839,-1.959,40.59,0.11,1.0,36.0,42.14
258,741,-2.356,-0.791,25.93,0.11,-1.0,15.0,27.18
259,741,1.692,2.661,11.2,0.11,-1.0,35.0,11.0
260,747,-1.198,0.682,72.31,0.11,1.0,13.0,73.14
261,748,-2.18,2.199,38.49,0.11,1.0,30.0,38.0
262,749,-2.058,2.617,19.42,0.11,1.0,33.0,19.23
263,753,-2.247,2.94,116.32,0.11,-1.0,27.0,130.09
264,753,-1.832,-2.212,114.95,0.11,1.0,16.0,129.21
265,759,2.255,-1.741,105.49,0.11,-1.0,15.0,112.18
266,760,0.869,0.881,30.65,0.11,-1.0,23.0,35.13
267,767,1.622,-2.4,145.02,0.11,1.0,21.0,162.2
268,769,2.049,-0.453,22.33,0.11,-1.0,17.0,23.19
269,774,2.366,2.808,16.21,0.11,1.0,27.0,16.05
270,777,0.738,2.211,222.82,0.11,1.0,26.0,235.03
271,778,-0.394,-1.96,64.17,0.11,-1.0,28.0,135.0
272,779,-1.373,1.652,135.76,0.11,1.0,15.0,137.09
273,783,-1.666,1.699,70.79,0.11,1.0,18.0,72.0
274,791,1.393,-0.068,33.33,0.11,-1.0,21.0,33.17
275,798,-1.381,0.583,92.56,0.11,-1.0,15.0,96.24
276,799,0.688,-1.123,104.96,0.11,-1.0,25.0,105.11
277,799,-2.228,0.936,15.02,0.11,-1.0,14.0,17.16
278,801,-1.337,0.832,21.32,0.11,1.0,34.0,25.56
279,803,1.352,2.293,58.11,0.11,1.0,23.0,59.02
280,813,1.626,0.818,91.44,0.11,1.0,34.0,98.16
281,814,1.098,-0.098,70.61,0.11,-1.0,31.0,78.01
282,819,1.091,1.648,61.4,0.11,1.0,24.0,68.04
283,819,1.482,-0.385,15.11,0.11,-1.0,23.0,15.09
284,823,-1.58,2.51,54.74,0.11,-1.0,16.0,57.08
285,825,2.161,-0.259,27.42,0.11,-1.0,19.0,51.68
286,828,1.157,-2.368,27.04,0.11,1.0,37.0,32.18
287,832,1.728,0.322,40.4,0.11,1.0,11.0,41.0
288,835,0.765,-2.933,225.69,0.11,-1.0,26.0,251.1
289,835,-0.091,1.257,58.72,0.11,1.0,36.0,66.04
