,event,particle,eta,phi,PT,jmass,ntrk,btag,hadem
8980,307,jet,-0.226,0.686,817.34,212.97,54.0,0.0,0.36
8981,307,jet,0.156,-0.855,651.23,134.55,38.0,0.0,1.27
8982,307,jet,0.505,-1.79,636.37,186.69,46.0,0.0,0.5
8983,307,jet,-0.498,-2.394,542.46,116.36,26.0,1.0,1.11
8984,307,jet,0.342,-3.018,506.23,151.24,32.0,0.0,0.31
8985,307,jet,0.2,1.597,433.63,97.43,46.0,0.0,0.32
8986,307,jet,0.187,-0.162,424.75,124.76,19.0,0.0,0.0
8987,307,jet,-0.724,2.221,421.93,111.06,30.0,0.0,1.02
8988,307,jet,0.452,0.742,310.32,58.02,20.0,0.0,0.77
8989,307,jet,0.991,2.365,279.21,80.16,19.0,1.0,0.13
8990,307,jet,-0.531,-1.138,243.99,61.87,34.0,1.0,0.8
8991,307,jet,-0.997,1.559,237.48,54.34,22.0,1.0,0.32
8992,307,jet,1.155,-0.515,227.13,62.51,14.0,0.0,4.56
8993,307,jet,0.351,2.354,217.22,42.41,16.0,1.0,0.15
8994,307,jet,0.846,-2.515,169.25,37.18,25.0,0.0,0.42
8995,307,jet,-0.267,2.586,155.94,20.61,21.0,0.0,0.0
8996,307,jet,-1.248,-1.057,147.99,27.76,18.0,1.0,1.71
8997,307,jet,-0.748,0.078,123.69,25.04,20.0,0.0,1.94
8998,307,jet,-0.053,-1.476,109.54,7.83,31.0,0.0,0.0
8999,307,jet,-1.424,-2.015,81.44,8.93,9.0,0.0,5.32
9000,307,jet,-0.527,-0.547,64.63,3.38,21.0,0.0,0.17
9001,307,jet,1.773,-2.143,58.67,6.71,15.0,0.0,0.0
9002,307,jet,-0.559,-1.839,57.83,9.7,16.0,0.0,2.27
9003,307,jet,1.055,0.872,49.35,9.4,17.0,0.0,3.64
9004,307,jet,0.221,-2.371,41.86,4.26,33.0,0.0,3.43
9005,307,jet,-0.527,1.228,38.61,4.49,29.0,1.0,4.95
9006,307,jet,1.187,0.227,37.55,6.34,7.0,1.0,0.0
9007,307,jet,-0.989,-2.669,25.45,3.95,11.0,0.0,999.9
9008,307,MET,0.0,2.609,125.95,0.0,0.0,0.0,0.0
9009,308,electron,-1.368,-0.258,127.15,0.0,1.0,0.0,0.0
9010,308,muon,-1.866,0.446,22.62,0.11,1.0,27.0,36.25
9011,308,tau,-0.435,-2.002,383.82,69.9,1.0,0.0,0.49
9012,308,tau,-1.032,-2.131,26.26,2.74,1.0,0.0,2.08
9013,308,jet,0.424,-0.491,696.62,198.57,29.0,1.0,0.45
9014,308,jet,0.061,0.565,665.66,199.14,50.0,0.0,0.41
9015,308,jet,-0.672,2.554,491.28,131.69,39.0,0.0,1.18
9016,308,jet,-0.363,-0.262,395.56,91.35,27.0,0.0,0.5
9017,308,jet,0.313,1.726,316.91,72.99,38.0,0.0,0.73
9018,308,jet,0.636,-1.593,290.81,80.07,29.0,0.0,1.04
9019,308,jet,-0.598,-2.937,286.25,70.86,32.0,1.0,0.12
9020,308,jet,-0.84,0.211,265.55,51.96,26.0,0.0,0.38
9021,308,jet,0.886,-3.005,240.14,63.82,27.0,1.0,0.67
9022,308,jet,1.428,-1.576,235.97,58.86,21.0,1.0,0.35
9023,308,jet,-1.294,1.993,222.21,41.05,19.0,0.0,0.7
9024,308,jet,-0.83,-1.414,176.76,8.25,11.0,0.0,5.11
9025,308,jet,1.522,-0.84,165.88,30.89,19.0,0.0,1.22
9026,308,jet,0.74,2.365,160.2,36.52,16.0,0.0,2.52
9027,308,jet,0.299,1.069,148.83,31.8,38.0,0.0,0.61
9028,308,jet,0.088,2.814,144.77,22.58,24.0,0.0,0.05
9029,308,jet,-1.345,-2.766,108.71,16.61,13.0,0.0,5.3
9030,308,jet,-1.292,2.66,91.43,11.37,21.0,0.0,3.92
9031,308,jet,0.371,-2.562,72.9,4.11,9.0,1.0,2.36
9032,308,jet,0.899,1.082,54.89,2.61,12.0,0.0,0.0
9033,308,jet,-2.653,-2.856,54.21,10.42,3.0,0.0,14.21
9034,308,jet,1.137,-2.412,50.76,8.3,16.0,1.0,7.0
9035,308,jet,-1.362,0.427,43.91,1.74,7.0,0.0,0.0
9036,308,jet,1.548,2.512,34.66,4.78,7.0,0.0,0.32
9037,308,jet,-0.723,1.068,30.86,5.98,6.0,0.0,0.91
9038,308,jet,0.08,-1.414,29.01,2.95,12.0,0.0,0.0
9039,308,jet,0.949,-0.626,27.15,3.4,33.0,0.0,0.0
9040,308,jet,-1.893,1.899,26.34,4.14,9.0,0.0,0.27
9041,308,jet,-0.285,-2.497,23.07,1.06,16.0,0.0,0.0
9042,308,MET,0.0,2.537,460.31,0.0,0.0,0.0,0.0
9043,309,photon,2.065,0.339,21.64,0.0,0.0,0.0,0.0
9044,309,electron,-0.445,2.134,166.4,0.0,1.0,0.0,0.0
9045,309,electron,0.597,-1.07,72.08,0.0,-1.0,0.0,0.0
9046,309,electron,1.324,0.905,11.92,0.0,1.0,0.0,0.0
9047,309,muon,1.06,2.172,84.76,0.11,1.0,25.0,85.06
9048,309,muon,0.458,1.966,22.26,0.11,-1.0,26.0,25.95
9049,309,jet,0.237,-2.074,1027.33,226.05,21.0,1.0,0.15
9050,309,jet,-0.29,-1.457,999.42,260.97,39.0,1.0,0.54
9051,309,jet,0.126,0.636,749.61,189.79,52.0,0.0,0.24
9052,309,jet,-0.254,2.81,631.17,103.61,27.0,0.0,0.27
9053,309,jet,-0.023,-0.678,587.09,109.86,23.0,0.0,0.27
9054,309,jet,0.433,2.79,468.23,81.02,26.0,1.0,0.12
9055,309,jet,0.102,1.221,358.57,59.81,35.0,0.0,0.62
9056,309,jet,-1.395,0.86,314.64,72.17,17.0,1.0,0.4
9057,309,jet,-0.497,1.385,176.31,19.34,13.0,1.0,0.34
9058,309,jet,-0.895,0.618,155.99,11.81,15.0,0.0,0.59
9059,309,jet,1.719,1.293,111.98,21.64,9.0,0.0,0.04
9060,309,jet,-1.458,2.19,94.09,23.88,5.0,0.0,0.54
9061,309,jet,0.797,0.488,88.66,15.91,13.0,0.0,0.5
9062,309,jet,-0.623,-0.916,70.34,9.51,25.0,1.0,0.0
9063,309,jet,0.56,-0.005,57.09,3.17,12.0,0.0,0.42
9064,309,jet,-1.073,1.619,47.62,8.73,13.0,0.0,0.62
9065,309,jet,-0.84,2.539,44.41,5.47,19.0,0.0,0.47
9066,309,jet,-0.33,-2.347,32.05,3.82,8.0,1.0,0.0
9067,309,jet,1.072,2.877,31.06,5.99,12.0,0.0,1.33
9068,309,jet,0.653,1.432,29.43,4.34,4.0,0.0,4.45
9069,309,MET,0.0,1.916,113.45,0.0,0.0,0.0,0.0
9070,310,photon,0.183,-0.157,267.5,0.0,0.0,0.0,0.0
9071,310,photon,-1.342,1.328,136.13,0.0,0.0,0.0,0.0
9072,310,photon,0.453,0.869,87.4,0.0,0.0,0.0,0.0
9073,310,electron,-0.125,0.44,209.85,0.0,-1.0,0.0,0.0
9074,310,electron,1.217,-3.074,44.32,0.0,1.0,0.0,0.0
9075,310,muon,-0.24,0.486,159.02,0.11,1.0,11.0,406.99
9076,310,muon,-1.097,-0.15,84.26,0.11,-1.0,21.0,293.99
9077,310,muon,1.062,1.672,62.92,0.11,1.0,23.0,67.02
9078,310,jet,-0.984,2.906,673.66,171.05,41.0,0.0,4.24
9079,310,jet,0.636,-1.756,345.55,93.76,15.0,0.0,0.53
9080,310,jet,-0.529,1.003,330.2,44.42,15.0,0.0,0.51
9081,310,jet,-0.685,-1.277,300.78,66.41,18.0,1.0,0.19
9082,310,jet,0.096,1.271,231.01,39.41,17.0,1.0,2.74
9083,310,jet,-0.022,-2.94,227.31,30.14,22.0,0.0,5.92
9084,310,jet,-0.088,-2.26,203.02,28.02,9.0,0.0,3.88
9085,310,jet,-0.202,-0.96,167.86,9.88,14.0,0.0,0.0
9086,310,jet,-0.983,-2.57,163.65,28.6,19.0,0.0,0.55
9087,310,jet,0.134,2.547,149.4,34.47,21.0,0.0,1.45
9088,310,jet,-1.849,2.521,119.83,11.82,9.0,0.0,0.0
9089,310,jet,0.139,-1.548,117.05,9.75,9.0,0.0,0.5
9090,310,jet,-1.419,0.317,110.79,19.47,20.0,0.0,0.09
9091,310,jet,-0.609,1.784,50.99,7.81,8.0,0.0,7.4
9092,310,jet,0.203,1.825,46.6,5.62,20.0,0.0,0.28
9093,310,jet,1.324,-2.508,43.7,7.66,10.0,1.0,1.38
9094,310,jet,1.188,-0.343,41.36,6.05,5.0,0.0,1.59
9095,310,jet,0.519,-2.658,27.92,4.02,9.0,0.0,999.9
9096,310,jet,-0.924,-1.803,25.33,5.06,9.0,0.0,8.22
9097,310,MET,0.0,-2.995,276.87,0.0,0.0,0.0,0.0
9098,311,photon,1.423,-2.826,45.36,0.0,0.0,0.0,0.0
9099,311,electron,-0.422,-1.673,75.42,0.0,-1.0,0.0,0.0
9100,311,tau,-0.394,1.54,517.18,93.05,-1.0,0.0,2.09
9101,311,tau,0.505,2.96,177.73,47.79,1.0,0.0,2.31
9102,311,jet,-0.188,-3.104,699.37,62.45,20.0,0.0,7.11
9103,311,jet,0.226,1.71,559.1,123.55,27.0,1.0,0.19
9104,311,jet,-0.106,-0.844,532.72,119.38,28.0,0.0,1.45
9105,311,jet,0.577,-0.206,483.76,107.72,37.0,1.0,0.56
9106,311,jet,-0.458,-0.291,392.13,104.56,28.0,1.0,0.64
9107,311,jet,0.027,1.027,303.39,57.88,42.0,0.0,0.67
9108,311,jet,-0.543,2.346,287.25,49.2,18.0,0.0,0.73
9109,311,jet,-0.891,-2.306,254.47,52.95,32.0,1.0,0.45
9110,311,jet,0.151,-1.338,247.32,12.9,26.0,0.0,0.52
9111,311,jet,-0.964,-0.201,193.87,11.79,15.0,1.0,0.88
9112,311,jet,-1.434,0.327,177.86,35.18,24.0,1.0,0.28
9113,311,jet,0.361,0.433,155.69,14.86,16.0,0.0,1.81
9114,311,jet,0.647,-1.567,124.67,17.13,10.0,0.0,0.0
9115,311,jet,-0.047,2.201,124.59,7.96,19.0,0.0,0.0
9116,311,jet,-0.411,0.391,111.41,15.37,25.0,1.0,999.9
9117,311,jet,1.156,2.642,109.64,19.96,23.0,1.0,0.12
9118,311,jet,1.405,-1.284,106.0,27.34,18.0,0.0,1.64
9119,311,jet,-0.912,-0.928,95.68,6.86,7.0,0.0,2.47
9120,311,jet,1.769,2.264,77.79,9.3,7.0,0.0,1.17
9121,311,jet,0.797,1.402,77.34,20.81,23.0,0.0,1.24
9122,311,jet,1.19,-2.159,76.93,15.47,9.0,0.0,0.55
9123,311,jet,-1.605,-1.377,50.06,9.51,8.0,1.0,999.9
9124,311,jet,0.636,-0.9,47.16,3.7,13.0,0.0,0.0
9125,311,jet,-1.801,-0.576,42.59,6.85,7.0,0.0,0.32
9126,311,jet,-1.433,-2.182,39.75,5.45,8.0,0.0,1.03
9127,311,jet,-1.308,2.237,29.2,6.5,7.0,0.0,0.0
9128,311,jet,3.712,-1.486,27.58,4.26,0.0,0.0,23.79
9129,311,MET,0.0,3.138,297.05,0.0,0.0,0.0,0.0
9130,312,tau,0.573,-1.039,343.6,98.05,-1.0,0.0,0.16
9131,312,jet,-0.118,-0.34,662.57,151.4,50.0,0.0,0.2
9132,312,jet,-0.348,-1.803,640.84,201.4,41.0,0.0,0.2
9133,312,jet,-0.013,2.149,600.53,132.94,28.0,1.0,0.73
9134,312,jet,-0.79,2.442,600.43,164.51,27.0,0.0,0.51
9135,312,jet,0.219,1.305,500.73,141.32,29.0,0.0,0.52
9136,312,jet,0.494,3.05,444.62,105.91,21.0,0.0,0.83
9137,312,jet,0.766,0.246,325.36,83.37,28.0,0.0,2.13
9138,312,jet,-0.559,-0.829,277.43,74.77,43.0,0.0,0.26
9139,312,jet,-0.377,-2.735,272.3,76.39,16.0,0.0,0.46
9140,312,jet,-0.506,0.216,215.36,61.55,29.0,1.0,0.21
9141,312,jet,0.938,-2.336,180.86,39.89,15.0,1.0,0.89
9142,312,jet,0.334,-1.798,180.06,50.27,36.0,0.0,0.18
9143,312,jet,-1.102,-2.569,137.27,25.6,17.0,0.0,0.29
9144,312,jet,1.238,1.01,127.52,24.71,12.0,1.0,0.07
9145,312,jet,-1.259,1.823,115.16,22.55,15.0,1.0,1.21
9146,312,jet,0.538,-0.361,96.9,9.64,26.0,1.0,999.9
9147,312,jet,-1.127,-1.409,96.45,16.43,20.0,1.0,0.1
9148,312,jet,0.627,1.766,78.56,14.86,20.0,0.0,0.92
9149,312,jet,1.481,2.352,74.83,19.93,14.0,0.0,0.15
9150,312,jet,-0.817,0.898,74.14,12.77,10.0,0.0,0.0
9151,312,jet,-0.461,1.56,70.15,6.31,16.0,0.0,0.45
9152,312,jet,-1.091,-0.549,67.98,16.1,15.0,0.0,0.27
9153,312,jet,1.062,-0.563,66.53,10.42,19.0,1.0,2.8
9154,312,jet,-1.529,-2.913,51.62,10.67,10.0,0.0,999.9
9155,312,jet,0.225,0.463,49.43,7.83,20.0,0.0,0.0
9156,312,jet,1.7,2.979,48.63,5.36,5.0,1.0,0.29
9157,312,jet,0.445,2.496,47.98,3.71,18.0,0.0,999.9
9158,312,jet,-1.52,2.659,42.15,7.71,7.0,0.0,0.48
9159,312,jet,1.245,-2.801,38.88,4.72,12.0,0.0,3.28
9160,312,jet,-1.123,0.405,24.63,2.5,9.0,0.0,0.0
9161,312,MET,0.0,-0.321,173.43,0.0,0.0,0.0,0.0
9162,313,photon,-0.784,-1.895,191.04,0.0,0.0,0.0,0.0
9163,313,electron,-0.527,-1.217,56.56,0.0,1.0,0.0,0.0
9164,313,tau,-0.224,1.081,46.01,5.22,-1.0,0.0,999.9
9165,313,jet,-0.264,1.946,1184.67,303.34,57.0,0.0,0.53
9166,313,jet,0.541,2.581,508.47,117.42,27.0,1.0,0.53
9167,313,jet,0.695,-1.012,504.71,132.71,44.0,1.0,0.45
9168,313,jet,0.695,-2.929,494.02,115.51,36.0,0.0,0.66
9169,313,jet,-0.015,-0.4,442.89,106.49,30.0,1.0,0.49
9170,313,jet,0.792,-0.313,431.46,79.34,23.0,0.0,0.32
9171,313,jet,0.257,-1.491,323.29,61.75,40.0,1.0,0.68
9172,313,jet,0.132,0.618,284.25,72.32,17.0,0.0,0.49
9173,313,jet,1.808,-2.094,207.92,15.17,7.0,0.0,12.49
9174,313,jet,-0.523,-3.098,200.47,21.73,9.0,0.0,0.06
9175,313,jet,1.424,-1.202,132.07,20.67,20.0,0.0,0.13
9176,313,jet,1.492,0.422,115.84,13.13,12.0,1.0,1.9
9177,313,jet,0.399,1.209,109.95,13.83,6.0,0.0,0.56
9178,313,jet,-0.581,2.419,101.64,5.69,25.0,1.0,2.34
9179,313,jet,1.118,-2.302,52.08,9.1,11.0,0.0,0.0
9180,313,jet,1.66,-0.466,50.27,5.76,5.0,0.0,0.0
9181,313,jet,-1.238,-0.265,48.78,9.02,9.0,0.0,2.64
9182,313,jet,-1.257,-3.042,37.23,5.2,5.0,0.0,10.49
9183,313,jet,-0.801,1.488,29.02,7.36,12.0,0.0,1.31
9184,313,MET,0.0,1.126,88.56,0.0,0.0,0.0,0.0
9185,314,photon,-0.959,0.158,96.83,0.0,0.0,0.0,0.0
9186,314,photon,1.333,-2.494,33.64,0.0,0.0,0.0,0.0
9187,314,tau,-0.724,-2.787,239.85,32.71,-1.0,0.0,0.11
9188,314,jet,0.241,-2.663,871.23,190.56,53.0,1.0,0.21
9189,314,jet,-0.015,-0.815,610.47,146.29,29.0,0.0,1.1
9190,314,jet,-0.378,-1.877,593.2,170.61,37.0,1.0,0.69
9191,314,jet,0.328,0.691,485.76,139.65,42.0,0.0,0.61
9192,314,jet,0.421,1.703,464.05,107.66,20.0,0.0,0.16
9193,314,jet,-0.477,2.481,403.03,91.73,26.0,1.0,0.04
9194,314,jet,0.22,-1.349,377.86,90.59,30.0,1.0,2.41
9195,314,jet,-0.164,1.663,362.24,78.99,44.0,0.0,0.29
9196,314,jet,-1.069,1.812,277.17,41.04,25.0,0.0,0.51
9197,314,jet,0.224,3.041,230.73,60.86,12.0,0.0,0.0
9198,314,jet,0.825,0.252,221.01,19.77,17.0,0.0,20.69
9199,314,jet,0.486,-0.484,204.78,43.84,23.0,1.0,1.11
9200,314,jet,-0.822,-1.451,178.29,27.45,21.0,0.0,0.2
9201,314,jet,-0.302,0.595,136.42,17.08,26.0,0.0,0.08
9202,314,jet,1.097,2.902,117.45,19.67,10.0,1.0,1.4
9203,314,jet,-0.644,1.161,92.78,13.62,19.0,0.0,0.0
9204,314,jet,-0.636,-0.364,81.25,8.07,13.0,0.0,0.09
9205,314,jet,1.342,1.454,81.11,23.9,14.0,1.0,1.07
9206,314,jet,-1.73,-0.72,79.24,18.81,8.0,0.0,0.0
9207,314,jet,2.104,1.058,62.42,15.9,6.0,0.0,6.26
9208,314,jet,-1.404,1.076,60.0,12.6,12.0,1.0,0.09
9209,314,jet,0.971,-1.272,50.09,8.95,14.0,1.0,1.23
9210,314,jet,1.325,0.497,49.99,10.07,12.0,0.0,999.9
9211,314,jet,-1.095,2.743,34.67,6.54,13.0,0.0,0.46
9212,314,jet,0.717,2.271,31.48,7.06,7.0,0.0,4.69
9213,314,jet,1.601,-1.051,28.03,4.96,7.0,0.0,1.35
9214,314,jet,0.784,-2.025,26.22,6.69,7.0,0.0,0.57
9215,314,MET,0.0,0.548,271.12,0.0,0.0,0.0,0.0
9216,315,photon,-0.44,-0.707,429.64,0.0,0.0,0.0,0.0
9217,315,photon,-0.254,-1.436,63.07,0.0,0.0,0.0,0.0
9218,315,photon,0.487,-1.096,32.06,0.0,0.0,0.0,0.0
9219,315,muon,2.2,-1.5,53.88,0.11,1.0,25.0,54.08
9220,315,tau,0.03,0.89,775.73,194.53,1.0,0.0,0.6
9221,315,tau,-0.611,3.02,266.38,58.65,1.0,0.0,0.05
9222,315,tau,0.48,-3.132,240.08,49.66,-1.0,0.0,0.1
9223,315,tau,1.212,-1.534,194.2,47.35,1.0,0.0,0.33
9224,315,jet,0.405,-2.566,671.75,195.69,42.0,0.0,2.33
9225,315,jet,0.051,2.494,608.0,97.01,24.0,0.0,1.02
9226,315,jet,0.878,2.226,268.44,38.75,19.0,0.0,0.25
9227,315,jet,0.163,-0.177,215.27,41.34,13.0,1.0,2.42
9228,315,jet,0.741,0.492,210.72,15.5,10.0,0.0,1.8
9229,315,jet,-0.964,-2.369,192.99,38.74,23.0,1.0,1.85
9230,315,jet,-1.258,0.571,139.51,18.23,12.0,1.0,0.31
9231,315,jet,-1.489,2.397,127.65,14.8,13.0,1.0,4.39
9232,315,jet,-1.214,1.234,121.17,15.56,4.0,0.0,0.08
9233,315,jet,0.733,1.478,85.95,14.39,5.0,0.0,2.22
9234,315,jet,-0.966,-1.821,83.7,4.06,10.0,1.0,19.97
9235,315,jet,-0.411,1.775,71.24,22.34,14.0,1.0,2.99
9236,315,jet,1.469,-0.385,42.63,7.54,8.0,0.0,1.92
9237,315,jet,0.172,-0.701,39.9,-0.0,8.0,0.0,999.9
9238,315,jet,1.808,0.32,31.06,6.09,3.0,0.0,5.16
9239,315,jet,0.277,1.922,30.34,3.82,13.0,0.0,0.0
9240,315,jet,1.603,-2.152,27.47,4.91,8.0,0.0,0.22
9241,315,MET,0.0,-0.414,481.56,0.0,0.0,0.0,0.0
9242,316,electron,-0.554,-1.324,162.79,0.0,1.0,0.0,0.0
9243,316,tau,0.112,1.707,1070.38,286.73,1.0,0.0,0.87
9244,316,tau,0.179,-0.231,378.7,120.69,1.0,0.0,0.23
9245,316,tau,-0.183,-0.694,157.02,20.64,1.0,0.0,0.0
9246,316,tau,0.339,-2.887,129.35,17.36,1.0,0.0,4.41
9247,316,jet,-0.035,-2.086,734.73,204.83,47.0,0.0,0.68
9248,316,jet,-0.294,-2.793,385.71,78.4,32.0,0.0,0.3
9249,316,jet,-0.939,1.096,337.42,50.09,14.0,0.0,0.0
9250,316,jet,0.276,2.722,316.59,89.69,31.0,0.0,0.61
9251,316,jet,0.668,-0.717,297.45,58.17,17.0,0.0,0.03
9252,316,jet,-0.003,0.399,290.16,44.27,28.0,1.0,0.91
9253,316,jet,0.704,1.567,249.12,17.59,17.0,0.0,0.36
9254,316,jet,1.413,-3.029,227.4,63.59,23.0,0.0,0.22
9255,316,jet,0.59,0.432,172.12,20.3,28.0,0.0,0.53
9256,316,jet,1.545,-0.676,132.3,28.34,15.0,0.0,0.26
9257,316,jet,0.97,-1.867,127.54,14.45,10.0,1.0,1.22
9258,316,jet,0.572,-1.368,112.75,6.17,6.0,0.0,0.64
9259,316,jet,1.105,-0.313,68.31,8.34,15.0,0.0,0.06
9260,316,jet,1.926,2.402,57.89,8.05,9.0,0.0,1.09
9261,316,jet,0.976,-2.488,47.23,8.18,16.0,0.0,0.0
9262,316,jet,-0.835,-2.389,40.01,10.86,8.0,0.0,3.36
9263,316,jet,1.39,2.666,39.21,4.11,11.0,0.0,0.2
9264,316,jet,2.032,-1.721,38.23,4.01,5.0,0.0,1.32
9265,316,jet,-0.646,-0.068,36.82,8.89,13.0,0.0,2.63
9266,316,MET,0.0,-0.777,149.32,0.0,0.0,0.0,0.0
9267,317,photon,-1.939,2.803,103.26,0.0,0.0,0.0,0.0
9268,317,photon,-1.559,1.95,67.01,0.0,0.0,0.0,0.0
9269,317,muon,0.709,0.609,228.06,0.11,1.0,18.0,230.01
9270,317,tau,-0.987,0.881,126.32,11.78,1.0,0.0,0.75
9271,317,jet,-0.102,1.278,597.94,132.43,39.0,0.0,0.41
9272,317,jet,0.138,-0.266,568.51,93.27,38.0,0.0,0.44
9273,317,jet,-0.109,-0.862,550.68,92.32,42.0,1.0,0.04
9274,317,jet,-0.022,2.152,502.54,126.25,43.0,0.0,0.81
9275,317,jet,0.019,-2.871,330.29,53.4,19.0,0.0,0.05
9276,317,jet,-0.525,0.564,325.05,82.45,23.0,0.0,0.3
9277,317,jet,0.723,1.937,281.52,60.78,27.0,0.0,1.0
9278,317,jet,-0.015,-2.053,279.76,49.85,19.0,0.0,0.0
9279,317,jet,-1.072,2.934,267.03,50.36,23.0,1.0,0.46
9280,317,jet,-1.012,-1.635,222.37,34.44,9.0,0.0,0.37
9281,317,jet,-1.015,-2.514,180.23,35.43,11.0,0.0,0.0
9282,317,jet,0.045,-1.466,158.85,11.16,20.0,1.0,6.1
9283,317,jet,-0.846,-0.018,154.0,24.52,14.0,0.0,6.94
9284,317,jet,0.546,0.065,148.67,15.61,17.0,0.0,999.9
9285,317,jet,-0.389,-2.503,143.04,15.7,34.0,0.0,0.0
9286,317,jet,-0.414,2.624,140.46,18.79,39.0,1.0,0.67
9287,317,jet,0.916,-0.423,113.9,10.0,13.0,0.0,2.27
9288,317,jet,-0.685,1.737,90.57,11.67,14.0,0.0,1.79
9289,317,jet,0.324,2.966,83.17,4.06,9.0,0.0,4.13
9290,317,jet,0.465,-0.716,71.64,4.92,33.0,0.0,0.0
9291,317,jet,-1.071,-0.514,63.54,7.48,9.0,0.0,0.0
9292,317,jet,2.444,1.174,56.65,0.61,1.0,0.0,999.9
9293,317,jet,0.093,0.324,33.93,3.09,16.0,0.0,999.9
9294,317,jet,0.48,1.395,25.17,5.75,21.0,0.0,0.0
9295,317,MET,0.0,-2.35,689.48,0.0,0.0,0.0,0.0
9296,318,photon,-0.012,2.562,181.68,0.0,0.0,0.0,0.0
9297,318,jet,-0.092,0.128,911.0,270.02,56.0,0.0,0.56
9298,318,jet,0.608,-2.031,710.13,184.99,29.0,0.0,1.04
9299,318,jet,-0.498,-0.344,482.13,141.6,38.0,1.0,1.41
9300,318,jet,-0.546,2.329,341.86,87.05,28.0,0.0,1.21
9301,318,jet,1.073,1.979,338.99,62.58,14.0,1.0,1.79
9302,318,jet,0.391,-2.81,319.74,78.5,39.0,1.0,2.01
9303,318,jet,-0.32,-1.784,288.17,83.99,25.0,1.0,0.59
9304,318,jet,-0.192,0.857,276.94,64.79,39.0,1.0,0.75
9305,318,jet,-0.857,2.904,240.08,53.37,28.0,1.0,0.59
9306,318,jet,-1.338,-2.251,220.83,43.02,22.0,0.0,1.14
9307,318,jet,0.613,0.203,209.01,16.6,16.0,1.0,0.1
9308,318,jet,0.693,1.166,182.4,45.06,22.0,0.0,1.41
9309,318,jet,0.774,2.841,181.9,41.65,32.0,0.0,1.12
9310,318,jet,0.903,-2.55,174.75,17.57,33.0,0.0,0.7
9311,318,jet,-0.886,-0.954,103.78,12.28,13.0,0.0,0.22
9312,318,jet,0.334,1.874,80.17,13.15,11.0,0.0,2.63
9313,318,jet,-0.714,1.221,77.04,19.17,10.0,1.0,3.77
9314,318,jet,-0.678,0.233,66.7,12.98,30.0,1.0,0.9
9315,318,jet,-1.408,0.3,64.51,11.86,6.0,1.0,0.07
9316,318,jet,-1.282,1.907,61.31,15.25,9.0,1.0,7.79
9317,318,jet,-0.696,-2.717,44.99,7.39,13.0,0.0,0.0
9318,318,jet,1.554,-2.322,42.79,7.33,7.0,0.0,2.46
9319,318,jet,1.633,0.645,37.11,9.38,5.0,0.0,2.0
9320,318,jet,-2.087,0.489,35.26,5.6,6.0,1.0,0.05
9321,318,jet,0.693,-0.528,30.79,7.37,7.0,1.0,0.0
9322,318,jet,-0.029,-1.058,29.59,7.15,6.0,0.0,1.57
9323,318,jet,1.232,-1.743,24.23,1.47,8.0,0.0,999.9
9324,318,MET,0.0,2.3,99.77,0.0,0.0,0.0,0.0
9325,319,electron,-1.731,-1.86,27.17,0.0,1.0,0.0,0.0
9326,319,muon,-0.748,-0.233,69.44,0.11,-1.0,11.0,109.79
9327,319,jet,0.501,-2.765,832.99,213.88,30.0,0.0,0.35
9328,319,jet,-0.348,-0.992,575.91,102.03,15.0,0.0,0.58
9329,319,jet,0.171,0.775,537.55,137.74,34.0,0.0,0.43
9330,319,jet,0.442,1.301,515.06,133.8,30.0,1.0,0.85
9331,319,jet,-0.625,3.124,478.62,103.51,32.0,0.0,0.22
9332,319,jet,-0.675,0.502,469.11,75.85,24.0,0.0,0.62
9333,319,jet,0.73,-2.251,415.17,80.63,38.0,1.0,1.63
9334,319,jet,-0.649,1.607,389.6,68.49,27.0,0.0,0.34
9335,319,jet,-0.183,0.029,383.49,103.02,39.0,1.0,1.08
9336,319,jet,-0.738,-1.788,335.37,26.53,10.0,0.0,0.3
9337,319,jet,0.218,2.853,223.72,56.23,34.0,1.0,0.15
9338,319,jet,-0.271,1.05,184.16,15.44,36.0,1.0,0.48
9339,319,jet,0.799,2.128,159.71,36.49,24.0,1.0,1.4
9340,319,jet,0.493,-0.25,105.23,24.44,22.0,0.0,0.09
9341,319,jet,-0.098,-2.181,87.76,16.55,16.0,1.0,0.47
9342,319,jet,1.113,-1.205,59.58,8.27,8.0,1.0,1.24
9343,319,jet,-1.036,-1.104,57.69,11.6,11.0,0.0,0.0
9344,319,jet,1.221,2.632,48.81,10.8,11.0,0.0,0.43
9345,319,jet,1.041,-1.867,43.12,8.11,12.0,1.0,0.29
9346,319,jet,-0.952,2.527,31.39,2.92,7.0,0.0,0.0
9347,319,jet,-2.487,-0.038,31.17,4.72,4.0,0.0,0.13
9348,319,jet,1.69,0.373,29.25,7.42,6.0,0.0,1.21
9349,319,jet,1.305,1.577,26.9,5.22,8.0,0.0,0.0
9350,319,jet,-1.666,0.647,24.89,3.62,4.0,0.0,0.0
9351,319,jet,-2.454,-2.6,24.6,4.66,7.0,0.0,0.11
9352,319,MET,0.0,-1.306,233.17,0.0,0.0,0.0,0.0
9353,320,photon,-0.213,-2.754,246.28,0.0,0.0,0.0,0.0
9354,320,electron,1.661,-1.803,67.43,0.0,-1.0,0.0,0.0
9355,320,tau,0.671,-3.017,189.94,27.64,-1.0,0.0,5.28
9356,320,jet,0.155,2.762,964.21,251.83,46.0,0.0,0.62
