,event,particle,eta,phi,PT,jmass,ntrk,btag,hadem
38374,5222,photon,-0.571,-0.146,959.18,0.0,0.0,0.0,0.0
38375,5222,jet,-0.293,2.866,2827.32,67.93,23.0,0.0,0.0
38376,5222,jet,0.944,0.601,1098.02,38.38,17.0,0.0,0.0
38377,5222,jet,0.504,-0.933,968.91,48.46,19.0,0.0,0.0
38378,5222,MET,0.0,-1.264,498.44,0.0,0.0,0.0,0.0
38379,5223,jet,-1.061,1.272,1489.71,47.24,14.0,0.0,8.26
38380,5223,jet,-0.433,0.588,1445.24,160.46,21.0,0.0,0.73
38381,5223,jet,1.694,-2.704,1181.72,79.14,27.0,0.0,1.01
38382,5223,jet,-0.231,-1.687,889.86,55.56,18.0,1.0,0.0
38383,5223,jet,0.091,2.789,250.38,33.16,19.0,0.0,0.93
38384,5223,jet,0.173,1.138,25.53,6.97,6.0,1.0,0.0
38385,5223,MET,0.0,-1.805,983.38,0.0,0.0,0.0,0.0
38386,5224,jet,0.52,2.995,3533.41,16.53,0.0,0.0,3473.96
38387,5224,jet,0.006,0.176,3036.72,143.45,51.0,0.0,0.19
38388,5224,jet,-0.939,-1.932,803.11,41.91,15.0,0.0,0.06
38389,5224,jet,-0.876,-1.288,361.0,13.56,11.0,0.0,0.1
38390,5224,jet,-0.68,0.134,201.97,23.82,15.0,0.0,0.18
38391,5224,jet,-0.375,-1.274,37.82,4.43,11.0,0.0,999.9
38392,5224,MET,0.0,0.142,473.5,0.0,0.0,0.0,0.0
38393,5225,muon,-1.75,2.533,66.68,0.11,1.0,8.0,70.12
38394,5225,jet,0.36,2.038,2377.39,113.13,30.0,0.0,0.32
38395,5225,jet,0.127,-0.492,2181.52,80.81,8.0,0.0,7.55
38396,5225,jet,-0.856,-2.812,623.84,99.61,8.0,1.0,0.82
38397,5225,jet,1.065,-2.904,402.63,40.01,25.0,0.0,0.16
38398,5225,jet,-1.224,-1.643,173.97,27.76,21.0,0.0,3.77
38399,5225,jet,-1.001,-0.463,73.71,10.58,11.0,0.0,0.5
38400,5225,jet,-1.029,2.017,63.98,9.02,9.0,0.0,2.45
38401,5225,jet,-0.157,0.837,55.3,11.04,12.0,0.0,0.88
38402,5225,jet,0.841,2.983,38.77,0.72,18.0,0.0,999.9
38403,5225,MET,0.0,-1.355,739.83,0.0,0.0,0.0,0.0
38404,5226,jet,-0.057,-0.324,3740.87,198.17,25.0,0.0,0.27
38405,5226,jet,-0.073,2.778,3450.53,469.66,61.0,0.0,3.27
38406,5226,jet,-0.444,-2.701,483.19,66.44,29.0,0.0,0.08
38407,5226,jet,2.131,0.078,318.23,19.34,3.0,1.0,6.24
38408,5226,jet,-1.363,2.951,100.26,6.28,8.0,0.0,0.7
38409,5226,jet,-1.309,2.494,49.29,3.2,7.0,0.0,5.13
38410,5226,MET,0.0,2.139,109.02,0.0,0.0,0.0,0.0
38411,5227,jet,0.823,1.07,2796.48,157.18,27.0,0.0,1.01
38412,5227,jet,-0.749,-2.602,2542.9,248.69,37.0,0.0,0.44
38413,5227,jet,1.163,-0.796,856.39,63.11,18.0,0.0,1.09
38414,5227,jet,-0.305,-0.528,450.91,30.58,14.0,0.0,0.56
38415,5227,jet,-1.057,1.669,92.99,15.72,9.0,0.0,0.25
38416,5227,jet,0.294,-0.399,51.87,7.9,8.0,0.0,0.81
38417,5227,jet,-1.796,-1.907,31.49,4.86,3.0,0.0,0.88
38418,5227,MET,0.0,-2.025,407.49,0.0,0.0,0.0,0.0
38419,5228,tau,-0.135,-1.389,2797.34,119.67,1.0,0.0,1.29
38420,5228,jet,-0.284,1.389,3660.37,127.78,21.0,0.0,0.01
38421,5228,jet,-0.371,1.884,269.35,31.68,19.0,0.0,0.49
38422,5228,jet,0.474,-2.916,186.41,1.11,1.0,0.0,0.0
38423,5228,jet,-0.529,0.253,111.04,14.21,11.0,0.0,0.0
38424,5228,MET,0.0,-2.327,1464.1,0.0,0.0,0.0,0.0
38425,5229,jet,-0.593,1.374,1527.45,107.61,13.0,1.0,0.05
38426,5229,jet,-1.381,-0.429,926.71,33.71,13.0,0.0,0.09
38427,5229,jet,-1.348,-2.174,881.74,127.89,5.0,0.0,0.17
38428,5229,jet,2.189,-2.594,598.09,37.69,9.0,0.0,0.26
38429,5229,jet,2.697,-2.41,30.23,4.27,2.0,0.0,2.67
38430,5229,MET,0.0,-2.69,119.79,0.0,0.0,0.0,0.0
38431,5230,jet,0.303,-1.752,1755.13,59.14,21.0,0.0,0.01
38432,5230,jet,0.249,1.926,1313.54,33.66,15.0,0.0,0.32
38433,5230,MET,0.0,0.561,910.32,0.0,0.0,0.0,0.0
38434,5231,jet,0.115,-2.203,3363.73,382.46,55.0,1.0,0.42
38435,5231,jet,-0.268,1.413,2804.64,46.04,16.0,0.0,0.02
38436,5231,jet,0.445,0.105,1899.94,0.0,0.0,0.0,999.9
38437,5231,jet,0.339,-1.823,251.08,15.97,43.0,0.0,0.4
38438,5231,jet,-1.213,2.243,230.53,21.96,17.0,0.0,0.25
38439,5231,jet,1.775,-1.663,220.31,18.8,9.0,0.0,42.97
38440,5231,jet,-1.75,0.43,36.2,8.92,14.0,0.0,2.48
38441,5231,MET,0.0,2.972,136.49,0.0,0.0,0.0,0.0
38442,5232,jet,0.31,2.744,2194.35,118.2,36.0,0.0,2.14
38443,5232,jet,0.679,0.249,1914.91,99.07,30.0,1.0,0.22
38444,5232,jet,-1.062,-1.614,1733.41,133.78,33.0,0.0,0.55
38445,5232,jet,0.042,2.329,424.91,24.27,29.0,0.0,0.04
38446,5232,jet,0.458,1.413,398.36,65.17,28.0,0.0,2.06
38447,5232,jet,-1.693,-1.523,218.98,21.67,16.0,0.0,3.19
38448,5232,jet,-1.329,-0.882,134.11,16.76,18.0,0.0,0.14
38449,5232,jet,-0.457,-0.081,40.33,6.4,9.0,0.0,0.0
38450,5232,MET,0.0,0.125,352.38,0.0,0.0,0.0,0.0
38451,5233,jet,-0.292,1.626,2575.88,408.61,57.0,0.0,0.14
38452,5233,jet,1.142,-1.428,2048.5,74.92,24.0,0.0,1.23
38453,5233,jet,-1.571,-1.743,685.27,32.28,15.0,0.0,0.06
38454,5233,jet,-0.88,2.044,395.63,24.25,13.0,1.0,0.1
38455,5233,jet,1.487,0.336,169.89,22.19,11.0,0.0,0.41
38456,5233,MET,0.0,-1.559,287.4,0.0,0.0,0.0,0.0
38457,5234,photon,2.252,-0.669,345.74,0.0,0.0,0.0,0.0
38458,5234,jet,-0.4,1.436,3882.27,99.09,10.0,0.0,12.14
38459,5234,jet,-0.345,-1.865,3061.45,98.74,15.0,0.0,0.17
38460,5234,jet,0.999,-1.055,494.17,28.9,11.0,1.0,0.35
38461,5234,jet,1.911,-1.692,85.39,13.64,8.0,0.0,0.27
38462,5234,MET,0.0,-2.255,265.27,0.0,0.0,0.0,0.0
38463,5235,jet,0.316,2.852,2975.78,298.32,65.0,0.0,1.97
38464,5235,jet,-0.972,0.023,1627.2,181.47,29.0,0.0,0.52
38465,5235,jet,-0.475,-0.486,1559.19,157.97,27.0,0.0,0.81
38466,5235,jet,1.389,-2.814,353.04,15.97,14.0,0.0,0.2
38467,5235,jet,0.778,2.831,66.44,12.03,53.0,0.0,1.38
38468,5235,jet,1.282,2.639,57.61,8.32,10.0,0.0,0.2
38469,5235,jet,-0.41,0.443,44.14,6.64,7.0,0.0,0.0
38470,5235,MET,0.0,-0.464,279.21,0.0,0.0,0.0,0.0
38471,5236,photon,-0.334,-1.818,736.59,0.0,0.0,0.0,0.0
38472,5236,jet,0.44,1.364,2163.91,190.74,19.0,0.0,0.75
38473,5236,jet,-0.288,-2.368,1714.16,73.04,18.0,0.0,0.23
38474,5236,jet,0.497,2.644,1192.8,97.16,33.0,0.0,1.51
38475,5236,MET,0.0,-0.208,2135.73,0.0,0.0,0.0,0.0
38476,5237,jet,-0.429,-2.665,2460.32,147.5,46.0,0.0,0.04
38477,5237,jet,1.304,1.037,1541.76,82.16,31.0,0.0,0.09
38478,5237,jet,-0.917,-0.036,1018.33,0.11,1.0,0.0,999.9
38479,5237,jet,-0.985,-2.048,134.0,13.91,10.0,0.0,1.16
38480,5237,MET,0.0,-0.142,449.33,0.0,0.0,0.0,0.0
38481,5238,jet,0.507,-1.085,1593.53,229.86,40.0,0.0,0.4
38482,5238,jet,-1.314,1.654,1485.09,71.4,30.0,0.0,0.09
38483,5238,jet,1.788,-2.208,858.64,16.03,8.0,0.0,0.14
38484,5238,jet,1.495,2.137,174.1,12.39,10.0,0.0,1.12
38485,5238,jet,1.795,1.639,160.76,14.63,13.0,1.0,0.03
38486,5238,jet,-1.062,-1.07,54.12,6.08,6.0,0.0,0.72
38487,5238,jet,-0.727,-1.641,52.41,11.7,12.0,0.0,0.53
38488,5238,jet,0.934,-1.177,33.36,5.23,30.0,0.0,0.61
38489,5238,jet,1.918,0.529,24.63,4.65,3.0,0.0,6.24
38490,5238,MET,0.0,1.739,434.95,0.0,0.0,0.0,0.0
38491,5239,jet,0.225,1.612,2824.88,63.23,21.0,0.0,0.0
38492,5239,jet,-0.627,-1.099,2552.29,96.61,32.0,0.0,1.58
38493,5239,jet,0.974,-2.964,1724.3,60.58,21.0,0.0,0.19
38494,5239,jet,-0.134,0.281,287.39,32.27,22.0,0.0,0.29
38495,5239,jet,1.216,0.511,125.05,19.46,14.0,0.0,0.76
38496,5239,MET,0.0,-0.951,485.16,0.0,0.0,0.0,0.0
38497,5240,jet,-1.002,1.848,2438.33,91.39,31.0,0.0,0.28
38498,5240,jet,0.693,-1.49,2202.96,143.98,32.0,0.0,1.69
38499,5240,jet,1.097,1.006,465.81,86.39,16.0,1.0,0.52
38500,5240,jet,0.734,0.643,178.67,8.64,28.0,0.0,0.12
38501,5240,jet,1.038,0.323,128.88,18.02,25.0,0.0,0.0
38502,5240,MET,0.0,-1.632,695.44,0.0,0.0,0.0,0.0
38503,5241,jet,1.275,1.302,2600.55,41.92,1.0,0.0,1359.07
38504,5241,jet,-0.298,-1.57,1423.69,74.29,22.0,0.0,2.55
38505,5241,jet,-1.011,2.204,930.29,37.59,14.0,0.0,999.9
38506,5241,jet,-0.858,2.696,140.05,13.58,16.0,0.0,0.29
38507,5241,jet,-0.304,1.7,114.63,16.76,6.0,0.0,0.23
38508,5241,jet,0.199,2.955,47.43,8.52,7.0,0.0,0.0
38509,5241,jet,-1.308,2.961,38.78,6.22,10.0,0.0,0.0
38510,5241,MET,0.0,-1.522,2021.62,0.0,0.0,0.0,0.0
38511,5242,jet,-0.054,-1.17,3310.63,148.2,11.0,0.0,1.98
38512,5242,jet,-0.461,1.891,3052.67,140.08,19.0,0.0,0.66
38513,5242,jet,-0.555,1.169,792.35,35.77,15.0,0.0,24.58
38514,5242,jet,1.773,-2.236,634.1,27.13,8.0,0.0,1.11
38515,5242,MET,0.0,-2.827,251.73,0.0,0.0,0.0,0.0
38516,5243,jet,0.428,3.044,2442.18,383.07,51.0,0.0,7.07
38517,5243,jet,0.045,-2.796,587.94,45.0,35.0,1.0,3.36
38518,5243,jet,-1.383,2.851,503.07,20.12,12.0,0.0,0.09
38519,5243,jet,0.029,-2.385,214.32,9.16,14.0,1.0,0.87
38520,5243,jet,-3.295,2.113,35.58,5.68,0.0,0.0,1.13
38521,5243,jet,0.172,2.653,26.63,6.27,34.0,0.0,2.4
38522,5243,MET,0.0,-0.024,3665.1,0.0,0.0,0.0,0.0
38523,5244,photon,-2.13,2.555,254.6,0.0,0.0,0.0,0.0
38524,5244,jet,2.217,-0.802,906.48,184.83,33.0,1.0,2.72
38525,5244,jet,-0.268,2.705,571.1,41.83,32.0,0.0,0.06
38526,5244,jet,-2.055,0.879,496.82,47.97,20.0,0.0,1.2
38527,5244,jet,0.707,-0.754,303.87,47.56,30.0,0.0,2.04
38528,5244,jet,-0.169,-3.093,212.74,20.7,22.0,0.0,0.05
38529,5244,jet,-0.728,-2.884,59.13,6.58,6.0,0.0,1.1
38530,5244,jet,1.851,-1.093,22.57,4.81,21.0,0.0,999.9
38531,5244,MET,0.0,2.453,90.82,0.0,0.0,0.0,0.0
38532,5245,tau,-0.236,-3.079,2685.06,41.86,-1.0,0.0,0.0
38533,5245,jet,0.324,0.209,3017.25,173.14,34.0,0.0,0.15
38534,5245,jet,0.005,-1.552,1370.76,38.95,13.0,0.0,0.02
38535,5245,jet,0.718,1.766,1219.65,71.93,17.0,1.0,1.57
38536,5245,jet,0.454,-1.064,232.13,32.16,24.0,0.0,0.65
38537,5245,jet,0.744,-1.548,160.59,19.16,16.0,0.0,2.21
38538,5245,jet,0.343,1.169,145.71,15.95,16.0,0.0,6.36
38539,5245,jet,0.037,2.043,96.13,13.43,12.0,0.0,0.0
38540,5245,jet,1.34,2.775,77.17,6.66,10.0,0.0,0.13
38541,5245,jet,0.581,0.716,30.63,4.94,24.0,0.0,1.02
38542,5245,MET,0.0,-2.167,227.55,0.0,0.0,0.0,0.0
38543,5246,photon,0.029,1.295,3554.39,0.0,0.0,0.0,0.0
38544,5246,jet,-0.051,-1.764,4066.92,412.14,60.0,1.0,1.38
38545,5246,jet,1.179,2.513,410.96,1.13,3.0,0.0,999.9
38546,5246,jet,1.4,0.842,227.85,24.63,17.0,0.0,0.39
38547,5246,jet,1.1,1.283,42.26,5.56,10.0,0.0,0.0
38548,5246,jet,1.643,0.125,36.41,2.02,4.0,0.0,0.0
38549,5246,jet,-1.459,-2.099,31.71,6.93,8.0,0.0,0.86
38550,5246,jet,-0.985,-2.437,26.1,3.37,7.0,0.0,1.09
38551,5246,MET,0.0,2.213,101.3,0.0,0.0,0.0,0.0
38552,5247,jet,-0.303,-2.394,3001.53,235.88,54.0,0.0,0.45
38553,5247,jet,0.455,1.185,2350.53,165.09,54.0,0.0,0.11
38554,5247,jet,-0.611,-0.027,1089.94,209.58,48.0,0.0,0.67
38555,5247,jet,-0.436,-0.607,343.97,60.95,34.0,0.0,0.55
38556,5247,jet,2.05,1.455,131.01,10.59,10.0,1.0,0.73
38557,5247,jet,1.342,2.327,122.21,7.16,8.0,0.0,999.9
38558,5247,jet,-0.032,-1.033,77.44,11.94,13.0,0.0,6.08
38559,5247,jet,0.762,1.661,51.96,10.43,14.0,0.0,2.15
38560,5247,jet,0.181,0.745,41.48,9.31,21.0,0.0,0.29
38561,5247,MET,0.0,-1.969,102.25,0.0,0.0,0.0,0.0
38562,5248,electron,0.673,0.574,208.15,0.0,1.0,0.0,0.0
38563,5248,jet,-1.089,-2.072,2884.21,164.97,31.0,0.0,0.01
38564,5248,jet,0.547,2.143,664.47,74.82,10.0,0.0,0.0
38565,5248,jet,-0.834,-3.09,68.64,7.02,9.0,0.0,0.0
38566,5248,jet,3.063,-1.743,28.89,4.67,0.0,0.0,999.9
38567,5248,MET,0.0,0.852,2534.11,0.0,0.0,0.0,0.0
38568,5249,tau,0.594,-1.657,2204.81,203.75,1.0,0.0,11.71
38569,5249,jet,-0.147,1.397,3354.03,244.73,14.0,0.0,0.0
38570,5249,jet,-2.646,-2.622,232.19,39.18,2.0,0.0,4.56
38571,5249,jet,-0.286,-1.998,28.55,4.77,4.0,0.0,999.9
38572,5249,MET,0.0,-1.749,977.81,0.0,0.0,0.0,0.0
38573,5250,jet,-0.026,-2.919,3280.31,133.6,31.0,0.0,0.13
38574,5250,jet,1.049,1.735,649.39,1.16,3.0,0.0,999.9
38575,5250,jet,-0.481,-0.584,493.61,34.52,14.0,0.0,1.69
38576,5250,jet,1.15,-1.471,204.45,29.74,22.0,0.0,0.5
38577,5250,jet,-0.59,2.823,33.37,8.77,9.0,0.0,0.6
38578,5250,MET,0.0,0.194,2943.02,0.0,0.0,0.0,0.0
38579,5251,jet,-0.477,2.88,3239.23,113.96,24.0,1.0,0.07
38580,5251,jet,0.12,-0.08,2799.57,121.4,22.0,0.0,1.03
38581,5251,jet,0.657,-1.749,976.05,71.42,16.0,0.0,0.22
38582,5251,jet,1.008,1.469,576.41,38.22,20.0,0.0,0.4
38583,5251,jet,1.078,1.976,25.98,5.62,14.0,0.0,0.0
38584,5251,MET,0.0,-0.464,518.09,0.0,0.0,0.0,0.0
38585,5252,jet,1.164,-0.107,2316.81,94.81,17.0,0.0,2.76
38586,5252,jet,-0.655,-2.785,1515.35,50.95,14.0,0.0,0.02
38587,5252,jet,-0.991,2.497,1122.12,66.17,21.0,0.0,0.05
38588,5252,jet,-2.586,-1.501,128.88,12.69,0.0,1.0,1.73
38589,5252,jet,0.207,1.929,121.65,15.01,14.0,0.0,0.54
38590,5252,jet,-0.104,0.632,91.05,12.53,16.0,0.0,0.0
38591,5252,jet,0.087,3.091,64.81,12.2,12.0,0.0,0.0
38592,5252,jet,-0.582,1.111,58.56,14.36,13.0,0.0,1.24
38593,5252,jet,-1.814,-1.215,37.33,6.06,6.0,0.0,0.0
38594,5252,MET,0.0,1.887,29.72,0.0,0.0,0.0,0.0
38595,5253,jet,-0.798,0.45,2692.17,104.37,33.0,0.0,0.88
38596,5253,jet,1.11,-1.958,1621.39,95.01,16.0,0.0,1.7
38597,5253,jet,-0.219,2.668,979.81,109.16,6.0,0.0,3.92
38598,5253,jet,1.576,1.967,61.19,10.54,12.0,0.0,1.67
38599,5253,jet,0.238,-1.545,55.56,10.64,10.0,0.0,2.46
38600,5253,jet,3.791,-2.231,46.1,3.06,0.0,0.0,999.9
38601,5253,jet,1.816,-2.684,45.36,3.96,5.0,0.0,0.98
38602,5253,MET,0.0,-3.065,861.73,0.0,0.0,0.0,0.0
38603,5254,jet,-1.694,-1.434,1548.03,28.98,9.0,0.0,0.01
38604,5254,jet,1.46,1.026,1457.23,87.25,33.0,0.0,0.44
38605,5254,jet,0.406,-2.844,1048.96,105.33,39.0,0.0,0.34
38606,5254,jet,-0.549,1.549,289.68,31.17,22.0,1.0,0.26
38607,5254,jet,-0.817,1.997,86.44,13.6,21.0,0.0,0.0
38608,5254,jet,-1.473,-0.994,41.48,8.02,12.0,0.0,4.44
38609,5254,jet,-1.235,2.81,33.93,5.94,11.0,0.0,0.0
38610,5254,jet,0.664,2.121,24.22,1.12,1.0,0.0,999.9
38611,5254,MET,0.0,1.153,233.54,0.0,0.0,0.0,0.0
38612,5255,jet,-0.283,1.971,3977.33,169.21,19.0,0.0,12.81
38613,5255,jet,0.332,-1.252,2566.86,36.4,13.0,0.0,999.9
38614,5255,jet,0.374,-0.85,1481.93,44.96,13.0,0.0,0.23
38615,5255,jet,-0.755,-1.163,152.48,19.26,16.0,0.0,0.04
38616,5255,jet,0.677,-1.904,117.91,17.2,8.0,0.0,0.49
38617,5255,jet,-0.942,-1.886,69.35,12.24,7.0,0.0,3.22
38618,5255,jet,2.139,-1.331,30.48,7.41,7.0,0.0,2.17
38619,5255,jet,0.903,0.431,27.8,6.44,4.0,0.0,1.35
38620,5255,MET,0.0,2.36,326.23,0.0,0.0,0.0,0.0
38621,5256,electron,0.437,2.586,3107.69,0.0,1.0,0.0,0.0
38622,5256,jet,-0.717,-1.327,1321.26,69.59,18.0,0.0,0.02
38623,5256,jet,-0.089,0.433,1316.86,225.56,65.0,0.0,1.03
38624,5256,jet,0.148,0.835,740.42,58.16,58.0,1.0,1.37
38625,5256,MET,0.0,-1.175,1567.28,0.0,0.0,0.0,0.0
38626,5257,photon,0.38,0.251,4162.06,0.0,0.0,0.0,0.0
38627,5257,jet,0.306,-3.043,2788.22,198.73,48.0,0.0,0.44
38628,5257,jet,-0.879,-2.451,447.4,37.9,28.0,1.0,0.0
38629,5257,jet,-2.024,-2.414,327.78,56.89,22.0,0.0,0.45
38630,5257,jet,-1.098,-2.826,224.18,22.51,27.0,1.0,0.15
38631,5257,jet,-0.477,-2.905,182.66,16.09,15.0,0.0,0.0
38632,5257,jet,-0.028,-2.599,32.71,5.77,15.0,0.0,0.0
38633,5257,MET,0.0,-2.68,277.7,0.0,0.0,0.0,0.0
38634,5258,jet,0.79,2.933,1714.74,192.8,41.0,0.0,0.29
38635,5258,jet,0.164,-2.211,940.3,32.96,11.0,0.0,0.12
38636,5258,jet,0.14,2.823,192.04,15.37,11.0,0.0,0.23
38637,5258,jet,0.221,-0.405,183.24,19.76,21.0,0.0,1.05
38638,5258,jet,2.056,-2.385,78.76,15.35,7.0,0.0,0.43
38639,5258,MET,0.0,0.192,2360.31,0.0,0.0,0.0,0.0
38640,5259,photon,0.454,-0.478,111.15,0.0,0.0,0.0,0.0
38641,5259,tau,0.067,0.991,30.1,5.71,-1.0,0.0,2.37
38642,5259,jet,-1.15,2.07,358.79,33.06,13.0,0.0,1.2
38643,5259,jet,1.024,0.807,299.1,51.97,27.0,1.0,0.67
38644,5259,jet,0.542,0.417,60.84,13.1,18.0,0.0,1.15
38645,5259,jet,2.355,-1.662,55.44,5.75,2.0,0.0,0.74
38646,5259,jet,1.089,2.888,49.74,5.7,7.0,0.0,3.5
38647,5259,jet,1.304,-0.078,29.34,8.21,7.0,0.0,2.0
38648,5259,jet,-3.313,-0.622,23.22,2.43,0.0,0.0,1.47
38649,5259,MET,0.0,-1.972,499.58,0.0,0.0,0.0,0.0
38650,5260,muon,-0.294,0.263,1507.79,0.11,1.0,5.0,1508.0
38651,5260,muon,1.844,-2.531,659.37,0.11,-1.0,6.0,660.0
38652,5260,jet,-0.215,3.016,3223.4,175.42,31.0,0.0,0.46
38653,5260,jet,-0.207,-1.16,902.01,94.65,21.0,0.0,0.02
38654,5260,jet,0.403,-0.072,167.39,13.98,14.0,0.0,0.13
38655,5260,jet,0.52,-1.293,50.86,9.41,8.0,0.0,2.13
38656,5260,jet,0.826,2.013,48.32,11.49,14.0,0.0,0.62
38657,5260,jet,0.199,-0.781,24.14,3.44,8.0,0.0,999.9
38658,5260,MET,0.0,0.234,1789.23,0.0,0.0,0.0,0.0
38659,5261,jet,-0.477,3.11,857.67,67.93,21.0,1.0,0.91
38660,5261,jet,0.899,-0.495,794.16,39.0,11.0,0.0,4.9
38661,5261,jet,-0.473,0.302,408.97,68.51,36.0,0.0,0.05
38662,5261,jet,-1.783,2.174,316.83,0.0,0.0,0.0,999.9
38663,5261,jet,0.889,-2.929,76.2,6.06,6.0,0.0,0.0
38664,5261,jet,-1.082,-2.791,56.92,12.78,7.0,0.0,0.87
38665,5261,jet,0.22,-2.961,49.51,9.23,9.0,0.0,6.45
38666,5261,MET,0.0,-0.01,111.1,0.0,0.0,0.0,0.0
38667,5262,tau,0.726,-2.333,30.96,2.97,-1.0,0.0,0.0
38668,5262,jet,-0.838,1.891,2994.45,142.44,25.0,0.0,0.45
38669,5262,jet,0.896,-1.822,1641.91,41.1,23.0,0.0,0.06
38670,5262,jet,-0.14,-0.286,1531.91,26.74,8.0,0.0,0.0
38671,5262,jet,1.197,-1.29,248.59,37.48,20.0,0.0,0.22
38672,5262,jet,0.452,-2.8,96.99,23.54,28.0,0.0,0.0
38673,5262,jet,0.061,-3.062,35.6,5.82,21.0,0.0,1.71
38674,5262,MET,0.0,-1.693,529.25,0.0,0.0,0.0,0.0
38675,5263,jet,-0.369,1.115,2259.35,44.82,19.0,0.0,0.01
38676,5263,jet,1.538,-1.367,1657.73,137.57,50.0,0.0,0.15
38677,5263,jet,-0.961,-3.064,903.7,91.08,32.0,0.0,0.03
38678,5263,jet,-1.316,-2.303,611.93,81.6,28.0,1.0,0.42
38679,5263,jet,-1.608,-1.455,52.67,7.72,5.0,0.0,3.97
38680,5263,jet,2.005,-1.736,48.41,8.6,14.0,0.0,0.18
38681,5263,jet,2.776,2.514,26.72,6.03,3.0,0.0,2.9
38682,5263,MET,0.0,1.626,210.85,0.0,0.0,0.0,0.0
38683,5264,jet,1.138,2.509,2444.53,449.98,62.0,0.0,0.09
38684,5264,jet,-0.436,-0.857,1855.78,116.0,31.0,0.0,0.26
38685,5264,jet,-1.475,-0.134,851.75,97.36,29.0,0.0,2.15
38686,5264,jet,-1.004,-0.293,122.12,17.82,22.0,0.0,0.25
38687,5264,jet,-0.205,-3.078,52.14,7.85,5.0,0.0,2.03
38688,5264,jet,-0.513,1.775,46.1,8.32,8.0,0.0,14.62
38689,5264,jet,-0.737,-3.047,31.19,6.36,6.0,0.0,0.53
38690,5264,jet,1.491,2.839,22.7,4.79,40.0,0.0,1.77
38691,5264,MET,0.0,2.553,137.28,0.0,0.0,0.0,0.0
38692,5265,jet,1.268,-2.752,1780.93,230.14,33.0,0.0,0.77
38693,5265,jet,-0.345,1.604,1123.47,100.79,23.0,0.0,1.04
38694,5265,jet,-1.328,-0.546,934.95,98.99,68.0,0.0,1.48
38695,5265,jet,-1.065,-0.24,732.41,55.3,60.0,0.0,0.49
38696,5265,jet,-1.127,-1.247,513.35,104.2,27.0,0.0,0.53
38697,5265,jet,-0.032,2.763,87.66,9.92,9.0,0.0,1.31
38698,5265,jet,3.581,1.241,27.61,3.71,0.0,0.0,7.02
38699,5265,MET,0.0,1.439,641.26,0.0,0.0,0.0,0.0
38700,5266,jet,-1.142,-0.419,1842.33,121.69,46.0,0.0,0.91
38701,5266,jet,1.59,2.454,1573.79,29.57,8.0,0.0,1.95
38702,5266,jet,-1.376,-2.185,215.7,6.15,6.0,1.0,0.0
38703,5266,jet,-1.117,-2.598,173.11,12.34,8.0,0.0,0.72
38704,5266,MET,0.0,3.013,201.87,0.0,0.0,0.0,0.0
38705,5267,electron,-0.888,-1.694,2202.42,0.0,1.0,0.0,0.0
38706,5267,jet,0.993,1.647,3240.47,20.65,2.0,0.0,999.9
38707,5267,jet,-0.584,-0.726,707.07,29.66,16.0,0.0,0.0
38708,5267,jet,-1.176,-2.235,404.95,38.46,22.0,0.0,4.65
38709,5267,jet,0.907,-0.386,119.37,19.78,6.0,0.0,0.22
38710,5267,jet,1.693,1.841,37.91,0.0,0.0,0.0,0.0
38711,5267,jet,-1.752,-2.507,34.06,6.71,9.0,0.0,1.88
38712,5267,jet,0.1,-0.533,32.75,5.88,7.0,0.0,0.9
38713,5267,jet,-1.542,-1.842,28.83,3.33,17.0,0.0,999.9
38714,5267,jet,-3.3,-0.993,25.2,4.26,0.0,0.0,999.9
38715,5267,MET,0.0,-0.874,198.86,0.0,0.0,0.0,0.0
38716,5268,jet,0.563,-1.957,1957.61,224.95,29.0,0.0,0.08
38717,5268,jet,0.728,2.443,1124.65,73.9,27.0,0.0,0.09
38718,5268,jet,-1.449,0.311,881.63,94.86,20.0,0.0,0.02
38719,5268,jet,1.734,2.688,362.04,31.16,17.0,0.0,0.49
38720,5268,jet,0.511,1.231,351.32,10.52,5.0,1.0,0.03
38721,5268,jet,-0.261,-0.482,98.31,2.46,5.0,0.0,0.0
38722,5268,jet,1.317,-2.956,43.93,6.39,6.0,0.0,1.01
38723,5268,jet,0.211,-2.391,26.49,3.94,8.0,0.0,0.0
38724,5268,MET,0.0,0.371,1036.63,0.0,0.0,0.0,0.0
38725,5269,jet,-0.688,1.242,3113.53,124.97,26.0,0.0,0.17
38726,5269,jet,-0.161,2.431,1011.85,101.92,41.0,0.0,0.69
38727,5269,jet,-0.858,2.395,135.56,10.03,12.0,0.0,0.1
38728,5269,jet,0.423,2.379,69.39,6.67,15.0,0.0,0.0
38729,5269,jet,2.022,-0.011,43.45,8.11,13.0,0.0,0.7
38730,5269,MET,0.0,-1.604,3760.21,0.0,0.0,0.0,0.0
38731,5270,jet,-1.031,-0.755,2836.57,123.77,44.0,0.0,0.8
38732,5270,jet,1.036,2.004,1704.04,192.6,28.0,0.0,0.8
38733,5270,jet,-0.322,2.886,1467.09,179.15,51.0,0.0,0.33
38734,5270,jet,0.665,1.386,66.72,11.92,7.0,0.0,0.0
38735,5270,jet,-0.113,1.459,50.06,7.81,8.0,0.0,0.61
38736,5270,jet,-0.261,-1.054,41.08,6.34,6.0,0.0,0.42
38737,5270,MET,0.0,-0.855,69.41,0.0,0.0,0.0,0.0
